Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2015,9,1,0,0,0,0,29.3,33.1,27.4,12.5,32
Jurong Island,2015,9,2,0,0,0,0,29.3,32.6,27.7,16.6,41
Jurong Island,2015,9,3,0,0,0,0,29.4,32.2,27.9,18.2,38.2
Jurong Island,2015,9,4,0.4,0.2,0.2,0.2,28.9,32.4,27.3,13.4,34.6
Jurong Island,2015,9,5,0,0,0,0,29.4,32.3,27.6,14.5,32
Jurong Island,2015,9,6,0,0,0,0,29.1,32.2,27.3,12.8,27.7
Jurong Island,2015,9,7,0,0,0,0,28.9,31.4,27.4,13.5,29.2
Jurong Island,2015,9,8,0,0,0,0,29.1,31.7,27.5,13.3,31.7
Jurong Island,2015,9,9,20,12.8,17.6,19.8,27,30.2,23.3,8.1,46.1
Jurong Island,2015,9,10,0,0,0,0,27.9,30.9,25.6,6,23.8
Jurong Island,2015,9,11,0,0,0,0,29,31.9,27.1,14,36.7
Jurong Island,2015,9,12,0,0,0,0,28.7,31,27.3,12.7,34.2
Jurong Island,2015,9,13,0,0,0,0,28.9,31.5,27.4,11.7,30.6
Jurong Island,2015,9,14,30.2,21.4,24.8,30.2,28.4,30.5,25.6,12.9,31
Jurong Island,2015,9,15,20.8,7.8,14.8,19.8,27,28.7,25.1,8.3,39.2
Jurong Island,2015,9,16,5.2,5,5,5.2,27.7,29.6,25.5,14.6,45.7
Jurong Island,2015,9,17,0,0,0,0,28.8,31.2,27.7,12.1,31
Jurong Island,2015,9,18,0,0,0,0,29.2,31.5,27.9,17.8,35.6
Jurong Island,2015,9,19,0,0,0,0,29.2,31.5,27.6,18,43.6
Jurong Island,2015,9,20,1.2,1.2,1.2,1.2,29.3,32.1,27.7,5.6,27
Jurong Island,2015,9,21,0,0,0,0,28.8,31.4,27.5,9.2,39.2
Jurong Island,2015,9,22,28,25.8,27.8,28,28.2,30.4,23.1,10.4,42.5
Jurong Island,2015,9,23,0,0,0,0,28.9,31.8,26.8,6.5,27.4
Jurong Island,2015,9,24,0,0,0,0,28.7,31.2,26.8,5.6,23
Jurong Island,2015,9,25,0,0,0,0,28.8,31.4,27.3,8.6,28.1
Jurong Island,2015,9,26,0,0,0,0,29,31.6,27.3,12,31.3
Jurong Island,2015,9,27,0,0,0,0,29,31.5,27.5,10.8,27.7
Jurong Island,2015,9,28,39,21.6,33.2,36.6,27.5,30.8,23.2,5.8,46.1
Jurong Island,2015,9,29,1.8,1.8,1.8,1.8,28.4,31.3,26,6.9,56.5
Jurong Island,2015,9,30,0,0,0,0,28.8,31.7,27.6,10.3,33.1
