Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2016,8,1,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,2,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,3,9.6,6.2,8.6,9,—,—,—,—,—
Queenstown,2016,8,4,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,5,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,6,1.4,1.4,1.4,1.4,—,—,—,—,—
Queenstown,2016,8,7,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,8,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,9,8.8,5,8.6,8.6,—,—,—,—,—
Queenstown,2016,8,10,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,11,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,12,1.4,1.2,1.2,1.2,—,—,—,—,—
Queenstown,2016,8,13,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,14,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,15,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,16,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,17,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,18,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,19,29.2,25.6,26.8,27.6,—,—,—,—,—
Queenstown,2016,8,20,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,21,9.6,6.2,7.4,9.2,—,—,—,—,—
Queenstown,2016,8,22,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,23,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,24,29.8,18.4,23,28,—,—,—,—,—
Queenstown,2016,8,25,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,26,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,27,1.6,1,1,1.2,—,—,—,—,—
Queenstown,2016,8,28,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,29,0,0,0,0,—,—,—,—,—
Queenstown,2016,8,30,7.4,4.8,6,6.6,—,—,—,—,—
Queenstown,2016,8,31,1.8,1.6,1.6,1.6,—,—,—,—,—
