Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2015,8,1,0.2,0.2,0.2,0.2,—,—,—,—,—
Queenstown,2015,8,2,1.6,1.6,1.6,1.6,—,—,—,—,—
Queenstown,2015,8,3,17.6,12.6,13.8,14,—,—,—,—,—
Queenstown,2015,8,4,36.6,22.2,28.6,32.2,—,—,—,—,—
Queenstown,2015,8,5,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,6,8,6.8,7.2,7.8,—,—,—,—,—
Queenstown,2015,8,7,49,21,25.2,26.8,—,—,—,—,—
Queenstown,2015,8,8,47.4,47,47.4,47.4,—,—,—,—,—
Queenstown,2015,8,9,13.8,12.4,13.6,13.6,—,—,—,—,—
Queenstown,2015,8,10,2.2,2.2,2.2,2.2,—,—,—,—,—
Queenstown,2015,8,11,0.2,0.2,0.2,0.2,—,—,—,—,—
Queenstown,2015,8,12,3.4,0.8,1.2,1.4,—,—,—,—,—
Queenstown,2015,8,13,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,14,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,15,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,16,2,2,2,2,—,—,—,—,—
Queenstown,2015,8,17,1.2,1,1,1,—,—,—,—,—
Queenstown,2015,8,18,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,19,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,20,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,21,8.4,8.4,8.4,8.4,—,—,—,—,—
Queenstown,2015,8,22,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,23,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,24,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,25,2.8,2.2,2.8,2.8,—,—,—,—,—
Queenstown,2015,8,26,0.4,0.4,0.4,0.4,—,—,—,—,—
Queenstown,2015,8,27,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,28,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,29,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,30,0,0,0,0,—,—,—,—,—
Queenstown,2015,8,31,0,0,0,0,—,—,—,—,—
