Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,2014,6,1,42.8,20.2,22.6,22.6,—,—,—,—,—
Queenstown,2014,6,2,0.2,0.2,0.2,0.2,—,—,—,—,—
Queenstown,2014,6,3,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,4,0.6,0.4,0.4,0.4,—,—,—,—,—
Queenstown,2014,6,5,6.8,2,2,3.2,—,—,—,—,—
Queenstown,2014,6,6,5.8,2.4,2.6,4,—,—,—,—,—
Queenstown,2014,6,7,1.2,1.2,1.2,1.2,—,—,—,—,—
Queenstown,2014,6,8,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,9,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,10,0.8,0.4,0.8,0.8,—,—,—,—,—
Queenstown,2014,6,11,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,12,5.2,3,4.2,5,—,—,—,—,—
Queenstown,2014,6,13,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,14,14.2,12,13,13.6,—,—,—,—,—
Queenstown,2014,6,15,13.4,12.4,13.4,13.4,—,—,—,—,—
Queenstown,2014,6,16,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,17,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,18,4.4,2.8,3.2,3.6,—,—,—,—,—
Queenstown,2014,6,19,1.4,1.2,1.2,1.2,—,—,—,—,—
Queenstown,2014,6,20,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,21,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,22,0.8,0.8,0.8,0.8,—,—,—,—,—
Queenstown,2014,6,23,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,24,0.4,0.2,0.2,0.2,—,—,—,—,—
Queenstown,2014,6,25,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,26,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,27,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,28,0,0,0,0,—,—,—,—,—
Queenstown,2014,6,29,2.4,2.4,2.4,2.4,—,—,—,—,—
Queenstown,2014,6,30,27.2,13,18.4,23.4,—,—,—,—,—
