Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Simei,2014,6,1,4.4,2.4,2.4,2.4,—,—,—,—,—
Simei,2014,6,2,0,0,0,0,—,—,—,—,—
Simei,2014,6,3,0,0,0,0,—,—,—,—,—
Simei,2014,6,4,50,26.6,29,31.6,—,—,—,—,—
Simei,2014,6,5,15.4,12.4,12.4,13.8,—,—,—,—,—
Simei,2014,6,6,52.8,27.6,39.4,45.2,—,—,—,—,—
Simei,2014,6,7,0,0,0,0,—,—,—,—,—
Simei,2014,6,8,0.8,0.8,0.8,0.8,—,—,—,—,—
Simei,2014,6,9,0,0,0,0,—,—,—,—,—
Simei,2014,6,10,12.4,9.4,10.6,10.8,—,—,—,—,—
Simei,2014,6,11,0,0,0,0,—,—,—,—,—
Simei,2014,6,12,4.6,3.6,4,4.2,—,—,—,—,—
Simei,2014,6,13,0,0,0,0,—,—,—,—,—
Simei,2014,6,14,5.6,5.2,5.4,5.4,—,—,—,—,—
Simei,2014,6,15,0,0,0,0,—,—,—,—,—
Simei,2014,6,16,0,0,0,0,—,—,—,—,—
Simei,2014,6,17,0,0,0,0,—,—,—,—,—
Simei,2014,6,18,7.2,5.4,5.6,6.6,—,—,—,—,—
Simei,2014,6,19,9.4,6.4,9.2,9.2,—,—,—,—,—
Simei,2014,6,20,0,0,0,0,—,—,—,—,—
Simei,2014,6,21,0,0,0,0,—,—,—,—,—
Simei,2014,6,22,0.8,0.6,0.8,0.8,—,—,—,—,—
Simei,2014,6,23,0,0,0,0,—,—,—,—,—
Simei,2014,6,24,1.2,0.8,1.2,1.2,—,—,—,—,—
Simei,2014,6,25,0,0,0,0,—,—,—,—,—
Simei,2014,6,26,0,0,0,0,—,—,—,—,—
Simei,2014,6,27,0,0,0,0,—,—,—,—,—
Simei,2014,6,28,0,0,0,0,—,—,—,—,—
Simei,2014,6,29,0,0,0,0,—,—,—,—,—
Simei,2014,6,30,0.6,0.2,0.4,0.4,—,—,—,—,—
