Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Simei,2016,6,1,1.6,0.8,1,1.6,—,—,—,—,—
Simei,2016,6,2,0,0,0,0,—,—,—,—,—
Simei,2016,6,3,0,0,0,0,—,—,—,—,—
Simei,2016,6,4,2.4,0.6,0.8,1,—,—,—,—,—
Simei,2016,6,5,0,0,0,0,—,—,—,—,—
Simei,2016,6,6,0,0,0,0,—,—,—,—,—
Simei,2016,6,7,0,0,0,0,—,—,—,—,—
Simei,2016,6,8,2.4,1.2,1.4,2.2,—,—,—,—,—
Simei,2016,6,9,0,0,0,0,—,—,—,—,—
Simei,2016,6,10,5.8,5.8,5.8,5.8,—,—,—,—,—
Simei,2016,6,11,7.2,3.4,5,6.6,—,—,—,—,—
Simei,2016,6,12,0,0,0,0,—,—,—,—,—
Simei,2016,6,13,0,0,0,0,—,—,—,—,—
Simei,2016,6,14,0,0,0,0,—,—,—,—,—
Simei,2016,6,15,37.6,25,33.2,37.6,—,—,—,—,—
Simei,2016,6,16,3.2,2.6,2.8,2.8,—,—,—,—,—
Simei,2016,6,17,—,—,—,—,—,—,—,—,—
Simei,2016,6,18,—,—,—,—,—,—,—,—,—
Simei,2016,6,19,—,—,—,—,—,—,—,—,—
Simei,2016,6,20,—,—,—,—,—,—,—,—,—
Simei,2016,6,21,—,—,—,—,—,—,—,—,—
Simei,2016,6,22,—,—,—,—,—,—,—,—,—
Simei,2016,6,23,—,—,—,—,—,—,—,—,—
Simei,2016,6,24,—,—,—,—,—,—,—,—,—
Simei,2016,6,25,—,—,—,—,—,—,—,—,—
Simei,2016,6,26,—,—,—,—,—,—,—,—,—
Simei,2016,6,27,—,—,—,—,—,—,—,—,—
Simei,2016,6,28,—,—,—,—,—,—,—,—,—
Simei,2016,6,29,—,—,—,—,—,—,—,—,—
Simei,2016,6,30,—,—,—,—,—,—,—,—,—
