Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Simei,2015,4,1,3.2,2.8,3.2,3.2,—,—,—,—,—
Simei,2015,4,2,13,10.2,10.2,13,—,—,—,—,—
Simei,2015,4,3,0.2,0.2,0.2,0.2,—,—,—,—,—
Simei,2015,4,4,0,0,0,0,—,—,—,—,—
Simei,2015,4,5,4.2,3.6,3.6,3.8,—,—,—,—,—
Simei,2015,4,6,6.2,6.2,6.2,6.2,—,—,—,—,—
Simei,2015,4,7,0,0,0,0,—,—,—,—,—
Simei,2015,4,8,0,0,0,0,—,—,—,—,—
Simei,2015,4,9,0,0,0,0,—,—,—,—,—
Simei,2015,4,10,0,0,0,0,—,—,—,—,—
Simei,2015,4,11,0,0,0,0,—,—,—,—,—
Simei,2015,4,12,0,0,0,0,—,—,—,—,—
Simei,2015,4,13,0,0,0,0,—,—,—,—,—
Simei,2015,4,14,0,0,0,0,—,—,—,—,—
Simei,2015,4,15,0,0,0,0,—,—,—,—,—
Simei,2015,4,16,0,0,0,0,—,—,—,—,—
Simei,2015,4,17,0,0,0,0,—,—,—,—,—
Simei,2015,4,18,0,0,0,0,—,—,—,—,—
Simei,2015,4,19,6.6,4.4,6.4,6.6,—,—,—,—,—
Simei,2015,4,20,0,0,0,0,—,—,—,—,—
Simei,2015,4,21,15.8,14.2,15.8,15.8,—,—,—,—,—
Simei,2015,4,22,0,0,0,0,—,—,—,—,—
Simei,2015,4,23,0,0,0,0,—,—,—,—,—
Simei,2015,4,24,0.6,0.6,0.6,0.6,—,—,—,—,—
Simei,2015,4,25,0,0,0,0,—,—,—,—,—
Simei,2015,4,26,7,2.2,2.8,3.2,—,—,—,—,—
Simei,2015,4,27,0.2,0.2,0.2,0.2,—,—,—,—,—
Simei,2015,4,28,10.4,4.2,6.4,10,—,—,—,—,—
Simei,2015,4,29,0,0,0,0,—,—,—,—,—
Simei,2015,4,30,3.8,1.2,1.2,2.2,—,—,—,—,—
