Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Simei,2015,7,1,4.4,4.4,4.4,4.4,—,—,—,—,—
Simei,2015,7,2,0.6,0.6,0.6,0.6,—,—,—,—,—
Simei,2015,7,3,0,0,0,0,—,—,—,—,—
Simei,2015,7,4,27.2,18.2,24.4,27.2,—,—,—,—,—
Simei,2015,7,5,0,0,0,0,—,—,—,—,—
Simei,2015,7,6,0.8,0.8,0.8,0.8,—,—,—,—,—
Simei,2015,7,7,2.6,2.6,2.6,2.6,—,—,—,—,—
Simei,2015,7,8,12.4,7,12.4,12.4,—,—,—,—,—
Simei,2015,7,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Simei,2015,7,10,7,3.2,6.4,6.8,—,—,—,—,—
Simei,2015,7,11,0,0,0,0,—,—,—,—,—
Simei,2015,7,12,0,0,0,0,—,—,—,—,—
Simei,2015,7,13,0.8,0.8,0.8,0.8,—,—,—,—,—
Simei,2015,7,14,11.4,8.4,9.8,10.4,—,—,—,—,—
Simei,2015,7,15,0,0,0,0,—,—,—,—,—
Simei,2015,7,16,0,0,0,0,—,—,—,—,—
Simei,2015,7,17,0.6,0.6,0.6,0.6,—,—,—,—,—
Simei,2015,7,18,0,0,0,0,—,—,—,—,—
Simei,2015,7,19,0,0,0,0,—,—,—,—,—
Simei,2015,7,20,0,0,0,0,—,—,—,—,—
Simei,2015,7,21,1.8,1.8,1.8,1.8,—,—,—,—,—
Simei,2015,7,22,0,0,0,0,—,—,—,—,—
Simei,2015,7,23,0,0,0,0,—,—,—,—,—
Simei,2015,7,24,0.4,0.4,0.4,0.4,—,—,—,—,—
Simei,2015,7,25,0,0,0,0,—,—,—,—,—
Simei,2015,7,26,5.8,4,4.2,4.2,—,—,—,—,—
Simei,2015,7,27,0,0,0,0,—,—,—,—,—
Simei,2015,7,28,0,0,0,0,—,—,—,—,—
Simei,2015,7,29,0,0,0,0,—,—,—,—,—
Simei,2015,7,30,0,0,0,0,—,—,—,—,—
Simei,2015,7,31,1.6,0.6,0.6,0.8,—,—,—,—,—
