Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Panjang,2014,3,1,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,2,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,3,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,4,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,5,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,6,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,7,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,8,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,9,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,10,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,11,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,12,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,13,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,14,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,15,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,16,29,10.2,10.8,10.8,—,—,—,—,—
Bukit Panjang,2014,3,17,15.8,7,7.8,7.8,—,—,—,—,—
Bukit Panjang,2014,3,18,64.8,39.8,43.4,49,—,—,—,—,—
Bukit Panjang,2014,3,19,31,17,24,29.4,—,—,—,—,—
Bukit Panjang,2014,3,20,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,21,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,22,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,23,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,24,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,25,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,26,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,27,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,3,28,5.6,5.4,5.6,5.6,—,—,—,—,—
Bukit Panjang,2014,3,29,0.2,0.2,0.2,0.2,—,—,—,—,—
Bukit Panjang,2014,3,30,18.8,18.6,18.8,18.8,—,—,—,—,—
Bukit Panjang,2014,3,31,0,0,0,0,—,—,—,—,—
