Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Panjang,2014,6,1,3.8,3.8,3.8,3.8,—,—,—,—,—
Bukit Panjang,2014,6,2,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,6,3,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,6,4,6.4,5.4,5.8,6.2,—,—,—,—,—
Bukit Panjang,2014,6,5,7.4,3.4,4,4,—,—,—,—,—
Bukit Panjang,2014,6,6,8,3,5,6.6,—,—,—,—,—
Bukit Panjang,2014,6,7,1.6,1.6,1.6,1.6,—,—,—,—,—
Bukit Panjang,2014,6,8,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,6,9,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,6,10,0.6,0.4,0.6,0.6,—,—,—,—,—
Bukit Panjang,2014,6,11,0.2,0.2,0.2,0.2,—,—,—,—,—
Bukit Panjang,2014,6,12,13.2,11.2,11.8,13,—,—,—,—,—
Bukit Panjang,2014,6,13,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,6,14,41.4,18.8,22.2,41.2,—,—,—,—,—
Bukit Panjang,2014,6,15,1.2,1.2,1.2,1.2,—,—,—,—,—
Bukit Panjang,2014,6,16,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,6,17,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,6,18,8.2,6.2,7,8,—,—,—,—,—
Bukit Panjang,2014,6,19,8.8,7.4,8.8,8.8,—,—,—,—,—
Bukit Panjang,2014,6,20,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,6,21,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,6,22,8,7.8,8,8,—,—,—,—,—
Bukit Panjang,2014,6,23,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,6,24,43.2,21.8,28,43,—,—,—,—,—
Bukit Panjang,2014,6,25,76.4,47.2,67.4,71.2,—,—,—,—,—
Bukit Panjang,2014,6,26,1.8,1.8,1.8,1.8,—,—,—,—,—
Bukit Panjang,2014,6,27,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,6,28,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,6,29,14.4,12,13,13.2,—,—,—,—,—
Bukit Panjang,2014,6,30,20.8,18,19.6,20.6,—,—,—,—,—
