Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Panjang,2014,7,1,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,2,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,3,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,4,1.8,1.8,1.8,1.8,—,—,—,—,—
Bukit Panjang,2014,7,5,67.6,26.2,38.8,52.4,—,—,—,—,—
Bukit Panjang,2014,7,6,6.8,6.4,6.8,6.8,—,—,—,—,—
Bukit Panjang,2014,7,7,98.6,40,46,46.2,—,—,—,—,—
Bukit Panjang,2014,7,8,7.6,5.4,6.6,7.4,—,—,—,—,—
Bukit Panjang,2014,7,9,72.4,54.8,61,66.2,—,—,—,—,—
Bukit Panjang,2014,7,10,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,11,2.2,1.6,2,2.2,—,—,—,—,—
Bukit Panjang,2014,7,12,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,13,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,14,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,15,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,16,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,17,35.4,32,35,35.4,—,—,—,—,—
Bukit Panjang,2014,7,18,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,19,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,20,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,21,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,22,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,23,0.4,0.2,0.2,0.4,—,—,—,—,—
Bukit Panjang,2014,7,24,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,25,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,26,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,27,6.6,4.8,6.6,6.6,—,—,—,—,—
Bukit Panjang,2014,7,28,0,0,0,0,—,—,—,—,—
Bukit Panjang,2014,7,29,10.6,8.6,9,9.2,—,—,—,—,—
Bukit Panjang,2014,7,30,46.2,27.4,34,39.2,—,—,—,—,—
Bukit Panjang,2014,7,31,0.4,0.4,0.4,0.4,—,—,—,—,—
