Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Panjang,2016,2,1,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,2,4.6,3,3.4,4.6,—,—,—,—,—
Bukit Panjang,2016,2,3,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,4,10.8,6.6,6.6,10,—,—,—,—,—
Bukit Panjang,2016,2,5,4.2,2.6,2.8,4.2,—,—,—,—,—
Bukit Panjang,2016,2,6,5.4,2.4,2.4,2.4,—,—,—,—,—
Bukit Panjang,2016,2,7,21.4,13.4,15.8,17.2,—,—,—,—,—
Bukit Panjang,2016,2,8,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,9,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,10,2.6,1.8,2.4,2.4,—,—,—,—,—
Bukit Panjang,2016,2,11,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,12,7.4,6,7,7.2,—,—,—,—,—
Bukit Panjang,2016,2,13,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,14,15.4,8.8,9.8,13.8,—,—,—,—,—
Bukit Panjang,2016,2,15,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,16,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,17,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,18,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,19,84.2,18.2,32.8,42.4,—,—,—,—,—
Bukit Panjang,2016,2,20,2,1.8,1.8,1.8,—,—,—,—,—
Bukit Panjang,2016,2,21,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,22,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,23,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,24,13.4,5.4,6.8,9,—,—,—,—,—
Bukit Panjang,2016,2,25,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,26,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,27,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,2,28,0.8,0.8,0.8,0.8,—,—,—,—,—
Bukit Panjang,2016,2,29,2.6,2.6,2.6,2.6,—,—,—,—,—
