Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Panjang,2016,6,1,8.6,5.6,7.4,8,—,—,—,—,—
Bukit Panjang,2016,6,2,10,7.8,9.8,9.8,—,—,—,—,—
Bukit Panjang,2016,6,3,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,6,4,0.2,0.2,0.2,0.2,—,—,—,—,—
Bukit Panjang,2016,6,5,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,6,6,2.6,2.2,2.6,2.6,—,—,—,—,—
Bukit Panjang,2016,6,7,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,6,8,66.2,30.4,33.6,50.8,—,—,—,—,—
Bukit Panjang,2016,6,9,5.4,3,4,4.8,—,—,—,—,—
Bukit Panjang,2016,6,10,0.2,0.2,0.2,0.2,—,—,—,—,—
Bukit Panjang,2016,6,11,12.4,10.4,10.8,11,—,—,—,—,—
Bukit Panjang,2016,6,12,1.8,1.8,1.8,1.8,—,—,—,—,—
Bukit Panjang,2016,6,13,5.8,5.2,5.4,5.4,—,—,—,—,—
Bukit Panjang,2016,6,14,7.2,3.2,3.2,3.4,—,—,—,—,—
Bukit Panjang,2016,6,15,57.8,35.6,50.6,56.6,—,—,—,—,—
Bukit Panjang,2016,6,16,4.8,4.8,4.8,4.8,—,—,—,—,—
Bukit Panjang,2016,6,17,50.6,21,29.8,42.8,—,—,—,—,—
Bukit Panjang,2016,6,18,0.2,0.2,0.2,0.2,—,—,—,—,—
Bukit Panjang,2016,6,19,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,6,20,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,6,21,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,6,22,19,10.4,10.4,11.2,—,—,—,—,—
Bukit Panjang,2016,6,23,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,6,24,38.2,11.8,19.8,32.4,—,—,—,—,—
Bukit Panjang,2016,6,25,0.2,0.2,0.2,0.2,—,—,—,—,—
Bukit Panjang,2016,6,26,0.6,0.4,0.4,0.4,—,—,—,—,—
Bukit Panjang,2016,6,27,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,6,28,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,6,29,0,0,0,0,—,—,—,—,—
Bukit Panjang,2016,6,30,0,0,0,0,—,—,—,—,—
