Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marine Parade,2015,3,1,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,2,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,3,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,4,3,2.8,3,3,—,—,—,—,—
Marine Parade,2015,3,5,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,6,0.8,0.8,0.8,0.8,—,—,—,—,—
Marine Parade,2015,3,7,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,8,1.8,1.8,1.8,1.8,—,—,—,—,—
Marine Parade,2015,3,9,5.2,4.2,5.2,5.2,—,—,—,—,—
Marine Parade,2015,3,10,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,11,9.8,2.4,2.4,4.4,—,—,—,—,—
Marine Parade,2015,3,12,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,13,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,14,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,15,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,16,4.2,3.8,4.2,4.2,—,—,—,—,—
Marine Parade,2015,3,17,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,18,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,19,2.2,2.2,2.2,2.2,—,—,—,—,—
Marine Parade,2015,3,20,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,21,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,22,18,10.2,17,17.8,—,—,—,—,—
Marine Parade,2015,3,23,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,24,0.6,0.4,0.6,0.6,—,—,—,—,—
Marine Parade,2015,3,25,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,26,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,27,0,0,0,0,—,—,—,—,—
Marine Parade,2015,3,28,2.4,1.6,1.6,2.2,—,—,—,—,—
Marine Parade,2015,3,29,35.4,14.8,22.4,28.8,—,—,—,—,—
Marine Parade,2015,3,30,0.2,0.2,0.2,0.2,—,—,—,—,—
Marine Parade,2015,3,31,0,0,0,0,—,—,—,—,—
