Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marine Parade,2016,4,1,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,2,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,3,13.4,5.2,5.6,8.4,—,—,—,—,—
Marine Parade,2016,4,4,1,1,1,1,—,—,—,—,—
Marine Parade,2016,4,5,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,6,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,7,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,8,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,9,8.2,8.2,8.2,8.2,—,—,—,—,—
Marine Parade,2016,4,10,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,11,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,12,5,3.4,4.8,5,—,—,—,—,—
Marine Parade,2016,4,13,0.4,0.2,0.2,0.2,—,—,—,—,—
Marine Parade,2016,4,14,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,15,2.2,1,1,1.4,—,—,—,—,—
Marine Parade,2016,4,16,0.2,0.2,0.2,0.2,—,—,—,—,—
Marine Parade,2016,4,17,7,5,7,7,—,—,—,—,—
Marine Parade,2016,4,18,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,19,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,20,3,1.6,1.8,1.8,—,—,—,—,—
Marine Parade,2016,4,21,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,22,6.6,5.4,6.2,6.6,—,—,—,—,—
Marine Parade,2016,4,23,16.2,16,16.2,16.2,—,—,—,—,—
Marine Parade,2016,4,24,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,25,0.2,0.2,0.2,0.2,—,—,—,—,—
Marine Parade,2016,4,26,5.4,4.6,5.4,5.4,—,—,—,—,—
Marine Parade,2016,4,27,8,7.2,7.6,8,—,—,—,—,—
Marine Parade,2016,4,28,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,29,0,0,0,0,—,—,—,—,—
Marine Parade,2016,4,30,0,0,0,0,—,—,—,—,—
