Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marine Parade,2014,2,1,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,2,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,3,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,4,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,5,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,6,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,7,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,8,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,9,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,10,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,11,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,12,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,13,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,14,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,15,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,16,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,17,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,18,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,19,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,20,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,21,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,22,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,23,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,24,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,25,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,26,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,27,—,—,—,—,—,—,—,—,—
Marine Parade,2014,2,28,—,—,—,—,—,—,—,—,—
