Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marine Parade,2014,11,1,4.2,4,4.2,4.2,—,—,—,—,—
Marine Parade,2014,11,2,0,0,0,0,—,—,—,—,—
Marine Parade,2014,11,3,0,0,0,0,—,—,—,—,—
Marine Parade,2014,11,4,0,0,0,0,—,—,—,—,—
Marine Parade,2014,11,5,12.4,11.4,11.8,11.8,—,—,—,—,—
Marine Parade,2014,11,6,19.4,12.8,16.8,17.8,—,—,—,—,—
Marine Parade,2014,11,7,36.8,19.4,19.6,22.6,—,—,—,—,—
Marine Parade,2014,11,8,32.8,15.4,16.2,16.2,—,—,—,—,—
Marine Parade,2014,11,9,9.4,5.8,5.8,6,—,—,—,—,—
Marine Parade,2014,11,10,0,0,0,0,—,—,—,—,—
Marine Parade,2014,11,11,16,11.8,15.4,16,—,—,—,—,—
Marine Parade,2014,11,12,0,0,0,0,—,—,—,—,—
Marine Parade,2014,11,13,15.2,7.8,14.4,14.6,—,—,—,—,—
Marine Parade,2014,11,14,0.4,0.2,0.2,0.4,—,—,—,—,—
Marine Parade,2014,11,15,0.8,0.2,0.4,0.6,—,—,—,—,—
Marine Parade,2014,11,16,28.6,22.4,26.8,27,—,—,—,—,—
Marine Parade,2014,11,17,25.8,23.2,25.2,25.2,—,—,—,—,—
Marine Parade,2014,11,18,8,1.8,2.8,4,—,—,—,—,—
Marine Parade,2014,11,19,0,0,0,0,—,—,—,—,—
Marine Parade,2014,11,20,15,10.6,14.6,14.6,—,—,—,—,—
Marine Parade,2014,11,21,0,0,0,0,—,—,—,—,—
Marine Parade,2014,11,22,0.2,0.2,0.2,0.2,—,—,—,—,—
Marine Parade,2014,11,23,8,6.8,6.8,6.8,—,—,—,—,—
Marine Parade,2014,11,24,7,3,3,3,—,—,—,—,—
Marine Parade,2014,11,25,2,1.6,2,2,—,—,—,—,—
Marine Parade,2014,11,26,37.4,28.2,31.2,31.6,—,—,—,—,—
Marine Parade,2014,11,27,1.4,1.4,1.4,1.4,—,—,—,—,—
Marine Parade,2014,11,28,0.4,0.2,0.2,0.2,—,—,—,—,—
Marine Parade,2014,11,29,3.4,3.4,3.4,3.4,—,—,—,—,—
Marine Parade,2014,11,30,0,0,0,0,—,—,—,—,—
