Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marine Parade,2015,11,1,0.2,0.2,0.2,0.2,—,—,—,—,—
Marine Parade,2015,11,2,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,3,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,4,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,5,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,6,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,7,2.4,1.4,1.4,1.4,—,—,—,—,—
Marine Parade,2015,11,8,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,9,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,10,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,11,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,12,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,13,10.6,10.6,10.6,10.6,—,—,—,—,—
Marine Parade,2015,11,14,1.2,1.2,1.2,1.2,—,—,—,—,—
Marine Parade,2015,11,15,1,1,1,1,—,—,—,—,—
Marine Parade,2015,11,16,1.8,0.6,0.6,0.6,—,—,—,—,—
Marine Parade,2015,11,17,17.8,11.6,15,17.4,—,—,—,—,—
Marine Parade,2015,11,18,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,19,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,20,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,21,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,22,0.2,0.2,0.2,0.2,—,—,—,—,—
Marine Parade,2015,11,23,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,24,14.2,10.2,12.2,13.6,—,—,—,—,—
Marine Parade,2015,11,25,19.6,11,12.6,17.4,—,—,—,—,—
Marine Parade,2015,11,26,8.2,3.6,4,6.4,—,—,—,—,—
Marine Parade,2015,11,27,1.4,1.2,1.4,1.4,—,—,—,—,—
Marine Parade,2015,11,28,0,0,0,0,—,—,—,—,—
Marine Parade,2015,11,29,3.8,3.2,3.2,3.4,—,—,—,—,—
Marine Parade,2015,11,30,36,32,32.8,32.8,—,—,—,—,—
