Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Punggol,2016,5,1,0,0,0,0,—,—,—,—,—
Punggol,2016,5,2,0,0,0,0,—,—,—,—,—
Punggol,2016,5,3,0,0,0,0,—,—,—,—,—
Punggol,2016,5,4,0,0,0,0,—,—,—,—,—
Punggol,2016,5,5,11.8,11.6,11.8,11.8,—,—,—,—,—
Punggol,2016,5,6,0,0,0,0,—,—,—,—,—
Punggol,2016,5,7,0,0,0,0,—,—,—,—,—
Punggol,2016,5,8,0,0,0,0,—,—,—,—,—
Punggol,2016,5,9,0,0,0,0,—,—,—,—,—
Punggol,2016,5,10,0,0,0,0,—,—,—,—,—
Punggol,2016,5,11,21.8,16,17,18.8,—,—,—,—,—
Punggol,2016,5,12,0.6,0.6,0.6,0.6,—,—,—,—,—
Punggol,2016,5,13,24,19.8,23.6,24,—,—,—,—,—
Punggol,2016,5,14,0.8,0.4,0.4,0.6,—,—,—,—,—
Punggol,2016,5,15,3.4,3.2,3.4,3.4,—,—,—,—,—
Punggol,2016,5,16,37.8,28.8,33.6,37.8,—,—,—,—,—
Punggol,2016,5,17,0,0,0,0,—,—,—,—,—
Punggol,2016,5,18,9.6,6,6,8.6,—,—,—,—,—
Punggol,2016,5,19,6.6,6.4,6.4,6.4,—,—,—,—,—
Punggol,2016,5,20,0,0,0,0,—,—,—,—,—
Punggol,2016,5,21,0,0,0,0,—,—,—,—,—
Punggol,2016,5,22,39.6,24.6,30.8,33.8,—,—,—,—,—
Punggol,2016,5,23,18,14.6,18,18,—,—,—,—,—
Punggol,2016,5,24,3.8,3.8,3.8,3.8,—,—,—,—,—
Punggol,2016,5,25,0,0,0,0,—,—,—,—,—
Punggol,2016,5,26,0,0,0,0,—,—,—,—,—
Punggol,2016,5,27,0,0,0,0,—,—,—,—,—
Punggol,2016,5,28,33.2,15.6,24.6,33.2,—,—,—,—,—
Punggol,2016,5,29,0,0,0,0,—,—,—,—,—
Punggol,2016,5,30,0.4,0.4,0.4,0.4,—,—,—,—,—
Punggol,2016,5,31,0,0,0,0,—,—,—,—,—
