Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Punggol,2016,7,1,0,0,0,0,—,—,—,—,—
Punggol,2016,7,2,0,0,0,0,—,—,—,—,—
Punggol,2016,7,3,0,0,0,0,—,—,—,—,—
Punggol,2016,7,4,0,0,0,0,—,—,—,—,—
Punggol,2016,7,5,0,0,0,0,—,—,—,—,—
Punggol,2016,7,6,5.6,5.2,5.6,5.6,—,—,—,—,—
Punggol,2016,7,7,6.2,6,6,6,—,—,—,—,—
Punggol,2016,7,8,8.8,8,8.4,8.8,—,—,—,—,—
Punggol,2016,7,9,0,0,0,0,—,—,—,—,—
Punggol,2016,7,10,0,0,0,0,—,—,—,—,—
Punggol,2016,7,11,19.2,17.6,19,19,—,—,—,—,—
Punggol,2016,7,12,0,0,0,0,—,—,—,—,—
Punggol,2016,7,13,18.4,16.2,18.2,18.4,—,—,—,—,—
Punggol,2016,7,14,1.6,0.6,0.8,1.2,—,—,—,—,—
Punggol,2016,7,15,12,9.6,10,11,—,—,—,—,—
Punggol,2016,7,16,0,0,0,0,—,—,—,—,—
Punggol,2016,7,17,0.8,0.6,0.6,0.6,—,—,—,—,—
Punggol,2016,7,18,2.6,1.8,2.2,2.4,—,—,—,—,—
Punggol,2016,7,19,39.8,36.2,37.2,39.2,—,—,—,—,—
Punggol,2016,7,20,11.6,3,5.8,8.2,—,—,—,—,—
Punggol,2016,7,21,12.6,4.6,6.2,7,—,—,—,—,—
Punggol,2016,7,22,9.2,4.6,5,5,—,—,—,—,—
Punggol,2016,7,23,5.4,2.4,2.4,2.8,—,—,—,—,—
Punggol,2016,7,24,0.8,0.6,0.8,0.8,—,—,—,—,—
Punggol,2016,7,25,1.4,1.2,1.2,1.4,—,—,—,—,—
Punggol,2016,7,26,9,8.4,8.8,8.8,—,—,—,—,—
Punggol,2016,7,27,0,0,0,0,—,—,—,—,—
Punggol,2016,7,28,10.8,9.2,10.8,10.8,—,—,—,—,—
Punggol,2016,7,29,0,0,0,0,—,—,—,—,—
Punggol,2016,7,30,0,0,0,0,—,—,—,—,—
Punggol,2016,7,31,50.4,32.8,44.6,50.2,—,—,—,—,—
