Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Toa Payoh,2015,8,1,0.8,0.2,0.4,0.8,—,—,—,—,—
Toa Payoh,2015,8,2,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,3,10.2,2.4,3,5.2,—,—,—,—,—
Toa Payoh,2015,8,4,13.4,6.4,7.2,10.6,—,—,—,—,—
Toa Payoh,2015,8,5,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,6,6.8,4.4,4.8,6,—,—,—,—,—
Toa Payoh,2015,8,7,18,10,11,12.8,—,—,—,—,—
Toa Payoh,2015,8,8,18,13,13.8,18,—,—,—,—,—
Toa Payoh,2015,8,9,7.4,6.6,7.2,7.2,—,—,—,—,—
Toa Payoh,2015,8,10,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,11,6,5.6,5.6,5.6,—,—,—,—,—
Toa Payoh,2015,8,12,3.6,1,1.2,1.6,—,—,—,—,—
Toa Payoh,2015,8,13,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,14,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,15,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,16,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,17,1.8,1.8,1.8,1.8,—,—,—,—,—
Toa Payoh,2015,8,18,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,19,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,20,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,21,2.4,2.4,2.4,2.4,—,—,—,—,—
Toa Payoh,2015,8,22,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,23,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,24,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,25,13,12.8,13,13,—,—,—,—,—
Toa Payoh,2015,8,26,1,0.8,0.8,0.8,—,—,—,—,—
Toa Payoh,2015,8,27,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,28,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,29,0.2,0.2,0.2,0.2,—,—,—,—,—
Toa Payoh,2015,8,30,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,8,31,0,0,0,0,—,—,—,—,—
