Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Toa Payoh,2016,8,1,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,2,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,3,9.4,7.6,8,9,—,—,—,—,—
Toa Payoh,2016,8,4,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,5,1,0.8,0.8,0.8,—,—,—,—,—
Toa Payoh,2016,8,6,29.4,18.8,26,29.4,—,—,—,—,—
Toa Payoh,2016,8,7,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,8,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,9,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,10,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,11,2,2,2,2,—,—,—,—,—
Toa Payoh,2016,8,12,10,9.4,10,10,—,—,—,—,—
Toa Payoh,2016,8,13,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,14,1.8,1.8,1.8,1.8,—,—,—,—,—
Toa Payoh,2016,8,15,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,16,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,17,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,18,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,19,43.2,34,41.2,41.8,—,—,—,—,—
Toa Payoh,2016,8,20,5.6,5.6,5.6,5.6,—,—,—,—,—
Toa Payoh,2016,8,21,18.6,16.4,17.2,18.2,—,—,—,—,—
Toa Payoh,2016,8,22,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,23,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,24,25.8,13.8,21.6,24.8,—,—,—,—,—
Toa Payoh,2016,8,25,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,26,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,27,0.8,0.6,0.6,0.8,—,—,—,—,—
Toa Payoh,2016,8,28,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,29,0,0,0,0,—,—,—,—,—
Toa Payoh,2016,8,30,5.6,2.2,3,3.4,—,—,—,—,—
Toa Payoh,2016,8,31,2.6,2,2.6,2.6,—,—,—,—,—
