Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Toa Payoh,2015,10,1,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,2,10,2.6,4,7.6,—,—,—,—,—
Toa Payoh,2015,10,3,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,4,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,5,2.8,2.8,2.8,2.8,—,—,—,—,—
Toa Payoh,2015,10,6,6,3.8,5.8,6,—,—,—,—,—
Toa Payoh,2015,10,7,4.8,4.2,4.6,4.8,—,—,—,—,—
Toa Payoh,2015,10,8,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,9,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,10,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,11,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,12,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,13,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,14,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,15,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,16,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,17,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,18,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,19,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,20,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,21,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,22,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,23,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,24,0.4,0.4,0.4,0.4,—,—,—,—,—
Toa Payoh,2015,10,25,8.6,8.6,8.6,8.6,—,—,—,—,—
Toa Payoh,2015,10,26,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,27,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,28,21.2,11,14.4,17.6,—,—,—,—,—
Toa Payoh,2015,10,29,0,0,0,0,—,—,—,—,—
Toa Payoh,2015,10,30,10.8,6.4,8.8,10.8,—,—,—,—,—
Toa Payoh,2015,10,31,1.4,1,1,1,—,—,—,—,—
