Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Toa Payoh,2014,10,1,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,2,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,3,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,4,46.6,38.6,46.4,46.6,—,—,—,—,—
Toa Payoh,2014,10,5,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,6,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,7,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,8,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,9,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,10,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,11,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,12,0.4,0.4,0.4,0.4,—,—,—,—,—
Toa Payoh,2014,10,13,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,14,9.6,5.8,8.4,9.6,—,—,—,—,—
Toa Payoh,2014,10,15,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,16,5.8,2.6,3.4,4.6,—,—,—,—,—
Toa Payoh,2014,10,17,1.8,1.4,1.4,1.4,—,—,—,—,—
Toa Payoh,2014,10,18,17,11,13.6,13.8,—,—,—,—,—
Toa Payoh,2014,10,19,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,20,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,21,15.6,14,14.6,15,—,—,—,—,—
Toa Payoh,2014,10,22,5,2,3.4,4.8,—,—,—,—,—
Toa Payoh,2014,10,23,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,24,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,25,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,26,0,0,0,0,—,—,—,—,—
Toa Payoh,2014,10,27,3.4,2.4,3,3.2,—,—,—,—,—
Toa Payoh,2014,10,28,13.4,11.6,13,13.4,—,—,—,—,—
Toa Payoh,2014,10,29,9.2,9,9.2,9.2,—,—,—,—,—
Toa Payoh,2014,10,30,21.2,20.4,20.8,20.8,—,—,—,—,—
Toa Payoh,2014,10,31,17.8,17.2,17.4,17.4,—,—,—,—,—
