Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,2016,4,1,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,4,2,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,4,3,16.6,8.4,8.4,16.6,—,—,—,—,—
Upper Thomson,2016,4,4,7,6.2,6.8,7,—,—,—,—,—
Upper Thomson,2016,4,5,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2016,4,6,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,4,7,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,4,8,0.6,0.6,0.6,0.6,—,—,—,—,—
Upper Thomson,2016,4,9,27,16.8,17,25.2,—,—,—,—,—
Upper Thomson,2016,4,10,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,4,11,0.6,0.6,0.6,0.6,—,—,—,—,—
Upper Thomson,2016,4,12,4,3.8,4,4,—,—,—,—,—
Upper Thomson,2016,4,13,4,4,4,4,—,—,—,—,—
Upper Thomson,2016,4,14,0.4,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2016,4,15,1,0.8,1,1,—,—,—,—,—
Upper Thomson,2016,4,16,22.6,18.6,21.8,22.6,—,—,—,—,—
Upper Thomson,2016,4,17,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,4,18,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,4,19,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,4,20,2.6,2.6,2.6,2.6,—,—,—,—,—
Upper Thomson,2016,4,21,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,4,22,21.6,21.2,21.4,21.6,—,—,—,—,—
Upper Thomson,2016,4,23,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2016,4,24,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,4,25,7.2,5,5,5.2,—,—,—,—,—
Upper Thomson,2016,4,26,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,4,27,1.8,1.4,1.4,1.4,—,—,—,—,—
Upper Thomson,2016,4,28,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2016,4,29,23.4,14.4,17.8,23.4,—,—,—,—,—
Upper Thomson,2016,4,30,13.6,12.4,13.6,13.6,—,—,—,—,—
