Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,2014,8,1,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,8,2,8.6,7.2,8.4,8.6,—,—,—,—,—
Upper Thomson,2014,8,3,6.8,4.6,4.6,4.6,—,—,—,—,—
Upper Thomson,2014,8,4,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2014,8,5,6.8,4.2,4.4,4.4,—,—,—,—,—
Upper Thomson,2014,8,6,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2014,8,7,5.2,5,5.2,5.2,—,—,—,—,—
Upper Thomson,2014,8,8,0.4,0.4,0.4,0.4,—,—,—,—,—
Upper Thomson,2014,8,9,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,8,10,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,8,11,0.6,0.6,0.6,0.6,—,—,—,—,—
Upper Thomson,2014,8,12,9.4,7,9,9.4,—,—,—,—,—
Upper Thomson,2014,8,13,3.2,2.4,2.6,2.6,—,—,—,—,—
Upper Thomson,2014,8,14,16.6,12.8,13,13,—,—,—,—,—
Upper Thomson,2014,8,15,45.6,25,31.6,33.4,—,—,—,—,—
Upper Thomson,2014,8,16,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,8,17,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,8,18,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,8,19,52.6,36.2,50,51.8,—,—,—,—,—
Upper Thomson,2014,8,20,3.2,3.2,3.2,3.2,—,—,—,—,—
Upper Thomson,2014,8,21,16.2,9,10.8,16.2,—,—,—,—,—
Upper Thomson,2014,8,22,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,8,23,8,6,6.2,6.6,—,—,—,—,—
Upper Thomson,2014,8,24,0.4,0.4,0.4,0.4,—,—,—,—,—
Upper Thomson,2014,8,25,7.6,3.8,3.8,3.8,—,—,—,—,—
Upper Thomson,2014,8,26,13.8,8.4,8.8,12.8,—,—,—,—,—
Upper Thomson,2014,8,27,19.8,8.2,12.4,16,—,—,—,—,—
Upper Thomson,2014,8,28,22.6,9,12.2,21.4,—,—,—,—,—
Upper Thomson,2014,8,29,1.8,1.2,1.2,1.8,—,—,—,—,—
Upper Thomson,2014,8,30,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2014,8,31,1.8,1.6,1.6,1.6,—,—,—,—,—
