Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,2016,7,1,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,7,2,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,7,3,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,7,4,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,7,5,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,7,6,2.4,1.6,1.6,1.6,—,—,—,—,—
Upper Thomson,2016,7,7,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2016,7,8,3.8,2.2,2.8,3.6,—,—,—,—,—
Upper Thomson,2016,7,9,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,7,10,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,7,11,11.4,5,8.6,10.4,—,—,—,—,—
Upper Thomson,2016,7,12,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,7,13,4.2,4.2,4.2,4.2,—,—,—,—,—
Upper Thomson,2016,7,14,8.2,3.8,4.6,4.6,—,—,—,—,—
Upper Thomson,2016,7,15,1.6,1.4,1.4,1.6,—,—,—,—,—
Upper Thomson,2016,7,16,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,7,17,5.2,3.4,5,5,—,—,—,—,—
Upper Thomson,2016,7,18,14.4,6.8,9.8,10.2,—,—,—,—,—
Upper Thomson,2016,7,19,2.4,1,1.4,2.2,—,—,—,—,—
Upper Thomson,2016,7,20,56.4,34.8,41.6,51,—,—,—,—,—
Upper Thomson,2016,7,21,15.6,7.2,8.2,9,—,—,—,—,—
Upper Thomson,2016,7,22,5,1.6,2.2,2.2,—,—,—,—,—
Upper Thomson,2016,7,23,5,3.8,4,4,—,—,—,—,—
Upper Thomson,2016,7,24,13.2,11,11,11,—,—,—,—,—
Upper Thomson,2016,7,25,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2016,7,26,29.2,24.4,27.2,27.2,—,—,—,—,—
Upper Thomson,2016,7,27,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,7,28,5.4,4.8,5.2,5.4,—,—,—,—,—
Upper Thomson,2016,7,29,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,7,30,0,0,0,0,—,—,—,—,—
Upper Thomson,2016,7,31,0.8,0.8,0.8,0.8,—,—,—,—,—
