Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,2014,6,1,10.6,8.2,8.4,8.4,—,—,—,—,—
Upper Thomson,2014,6,2,1.4,1.4,1.4,1.4,—,—,—,—,—
Upper Thomson,2014,6,3,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,6,4,4.8,3.4,3.4,3.6,—,—,—,—,—
Upper Thomson,2014,6,5,19,7.2,9.4,9.6,—,—,—,—,—
Upper Thomson,2014,6,6,25.4,14.2,20.2,23.4,—,—,—,—,—
Upper Thomson,2014,6,7,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2014,6,8,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,6,9,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,6,10,1.2,0.6,1,1.2,—,—,—,—,—
Upper Thomson,2014,6,11,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2014,6,12,15.8,12.8,14.2,15.8,—,—,—,—,—
Upper Thomson,2014,6,13,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,6,14,13.4,12.6,13,13.2,—,—,—,—,—
Upper Thomson,2014,6,15,19,18.2,19,19,—,—,—,—,—
Upper Thomson,2014,6,16,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,6,17,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,6,18,9.6,7.2,8.2,9,—,—,—,—,—
Upper Thomson,2014,6,19,15.8,14.6,15.8,15.8,—,—,—,—,—
Upper Thomson,2014,6,20,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,6,21,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,6,22,8.8,8,8.8,8.8,—,—,—,—,—
Upper Thomson,2014,6,23,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,6,24,25.6,20.8,23.8,25.2,—,—,—,—,—
Upper Thomson,2014,6,25,0.4,0.4,0.4,0.4,—,—,—,—,—
Upper Thomson,2014,6,26,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,6,27,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,6,28,0,0,0,0,—,—,—,—,—
Upper Thomson,2014,6,29,8.2,7.8,8.2,8.2,—,—,—,—,—
Upper Thomson,2014,6,30,8,3.2,3.8,6.4,—,—,—,—,—
