Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Thomson,2015,5,1,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2015,5,2,12.8,12.4,12.8,12.8,—,—,—,—,—
Upper Thomson,2015,5,3,67.8,27.6,45,62.2,—,—,—,—,—
Upper Thomson,2015,5,4,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,5,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,6,0.4,0.4,0.4,0.4,—,—,—,—,—
Upper Thomson,2015,5,7,0.2,0.2,0.2,0.2,—,—,—,—,—
Upper Thomson,2015,5,8,33,28,31,31,—,—,—,—,—
Upper Thomson,2015,5,9,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,10,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,11,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,12,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,13,11.6,11.2,11.6,11.6,—,—,—,—,—
Upper Thomson,2015,5,14,13,5.2,8.2,10.8,—,—,—,—,—
Upper Thomson,2015,5,15,31,22.2,28.6,30,—,—,—,—,—
Upper Thomson,2015,5,16,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,17,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,18,4,2.2,3.2,4,—,—,—,—,—
Upper Thomson,2015,5,19,9.2,7.6,7.6,9.2,—,—,—,—,—
Upper Thomson,2015,5,20,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,21,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,22,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,23,19,9,12.6,14,—,—,—,—,—
Upper Thomson,2015,5,24,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,25,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,26,2,1.4,1.6,2,—,—,—,—,—
Upper Thomson,2015,5,27,3.8,3.6,3.8,3.8,—,—,—,—,—
Upper Thomson,2015,5,28,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,29,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,30,0,0,0,0,—,—,—,—,—
Upper Thomson,2015,5,31,0,0,0,0,—,—,—,—,—
