Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Botanic Garden,2014,10,1,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,2,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,3,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,4,16.4,12,15.6,16.4,—,—,—,—,—
Botanic Garden,2014,10,5,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,6,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,7,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,8,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,9,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,10,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,11,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,12,4.6,3.4,3.6,3.6,—,—,—,—,—
Botanic Garden,2014,10,13,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,14,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2014,10,15,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,16,3.2,2,2,2.4,—,—,—,—,—
Botanic Garden,2014,10,17,8.2,7,7.2,7.2,—,—,—,—,—
Botanic Garden,2014,10,18,8.8,5,7.4,8.2,—,—,—,—,—
Botanic Garden,2014,10,19,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,20,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,21,1,0.4,0.4,0.6,—,—,—,—,—
Botanic Garden,2014,10,22,4.8,1.8,3.2,4.6,—,—,—,—,—
Botanic Garden,2014,10,23,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,24,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,25,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,26,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,27,17,9,13.2,14.8,—,—,—,—,—
Botanic Garden,2014,10,28,9.2,7.2,9,9,—,—,—,—,—
Botanic Garden,2014,10,29,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,10,30,0.8,0.6,0.8,0.8,—,—,—,—,—
Botanic Garden,2014,10,31,0.4,0.4,0.4,0.4,—,—,—,—,—
