Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Botanic Garden,2014,6,1,36.4,30.4,31.4,31.4,—,—,—,—,—
Botanic Garden,2014,6,2,1,0.8,0.8,0.8,—,—,—,—,—
Botanic Garden,2014,6,3,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,6,4,3,2.2,2.2,2.6,—,—,—,—,—
Botanic Garden,2014,6,5,4.2,0.8,1.2,1.4,—,—,—,—,—
Botanic Garden,2014,6,6,6.2,2.4,2.6,4,—,—,—,—,—
Botanic Garden,2014,6,7,3.4,3.2,3.2,3.2,—,—,—,—,—
Botanic Garden,2014,6,8,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,6,9,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,6,10,1,0.6,1,1,—,—,—,—,—
Botanic Garden,2014,6,11,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2014,6,12,10.6,8,10.2,10.4,—,—,—,—,—
Botanic Garden,2014,6,13,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,6,14,13,9.8,12.2,12.6,—,—,—,—,—
Botanic Garden,2014,6,15,20.4,17,20,20.2,—,—,—,—,—
Botanic Garden,2014,6,16,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,6,17,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,6,18,5.6,3.8,4,4.8,—,—,—,—,—
Botanic Garden,2014,6,19,5.4,5.2,5.2,5.2,—,—,—,—,—
Botanic Garden,2014,6,20,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,6,21,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,6,22,3.2,3.2,3.2,3.2,—,—,—,—,—
Botanic Garden,2014,6,23,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,6,24,4.6,4,4.2,4.6,—,—,—,—,—
Botanic Garden,2014,6,25,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2014,6,26,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,6,27,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,6,28,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,6,29,1.6,1.4,1.6,1.6,—,—,—,—,—
Botanic Garden,2014,6,30,23.6,13.6,15.8,19.2,—,—,—,—,—
