Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Botanic Garden,2014,3,1,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,2,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,3,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,4,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,5,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,6,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,7,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,8,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,9,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,10,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,11,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,12,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,13,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,14,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,15,1.6,1.6,1.6,1.6,—,—,—,—,—
Botanic Garden,2014,3,16,26.2,7,9.6,16.2,—,—,—,—,—
Botanic Garden,2014,3,17,12.2,3.8,6.8,6.8,—,—,—,—,—
Botanic Garden,2014,3,18,35.6,16.6,26.8,34.6,—,—,—,—,—
Botanic Garden,2014,3,19,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2014,3,20,56.4,22.4,38.8,55.2,—,—,—,—,—
Botanic Garden,2014,3,21,4.8,4.6,4.8,4.8,—,—,—,—,—
Botanic Garden,2014,3,22,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,23,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,24,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,25,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,26,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,27,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,28,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,29,2.8,2.8,2.8,2.8,—,—,—,—,—
Botanic Garden,2014,3,30,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,3,31,0,0,0,0,—,—,—,—,—
