Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Botanic Garden,2015,5,1,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,2,4.2,3.8,4,4,—,—,—,—,—
Botanic Garden,2015,5,3,55,27.2,41.2,50.2,—,—,—,—,—
Botanic Garden,2015,5,4,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,5,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,6,2,1.6,2,2,—,—,—,—,—
Botanic Garden,2015,5,7,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,8,26.2,24.4,26.2,26.2,—,—,—,—,—
Botanic Garden,2015,5,9,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,10,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,11,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,12,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,13,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,14,0.4,0.4,0.4,0.4,—,—,—,—,—
Botanic Garden,2015,5,15,31.4,18.8,27.4,30,—,—,—,—,—
Botanic Garden,2015,5,16,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,17,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,18,5.6,3,3,3,—,—,—,—,—
Botanic Garden,2015,5,19,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2015,5,20,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2015,5,21,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,22,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,23,17.6,7.2,10.2,11.4,—,—,—,—,—
Botanic Garden,2015,5,24,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,25,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,26,4,3.6,3.8,4,—,—,—,—,—
Botanic Garden,2015,5,27,0.8,0.8,0.8,0.8,—,—,—,—,—
Botanic Garden,2015,5,28,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,29,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,30,0,0,0,0,—,—,—,—,—
Botanic Garden,2015,5,31,0,0,0,0,—,—,—,—,—
