Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Botanic Garden,2014,7,1,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,2,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,3,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,4,3.2,3,3,3.2,—,—,—,—,—
Botanic Garden,2014,7,5,8.6,4.6,6,8.4,—,—,—,—,—
Botanic Garden,2014,7,6,3,3,3,3,—,—,—,—,—
Botanic Garden,2014,7,7,17,13.8,16.2,16.8,—,—,—,—,—
Botanic Garden,2014,7,8,8.2,3.6,6.4,7.4,—,—,—,—,—
Botanic Garden,2014,7,9,60.2,53,58.2,59,—,—,—,—,—
Botanic Garden,2014,7,10,0.2,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2014,7,11,0.4,0.2,0.2,0.2,—,—,—,—,—
Botanic Garden,2014,7,12,1,1,1,1,—,—,—,—,—
Botanic Garden,2014,7,13,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,14,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,15,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,16,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,17,12.6,12.4,12.6,12.6,—,—,—,—,—
Botanic Garden,2014,7,18,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,19,0.4,0.4,0.4,0.4,—,—,—,—,—
Botanic Garden,2014,7,20,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,21,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,22,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,23,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,24,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,25,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,26,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,27,22,18,21.6,22,—,—,—,—,—
Botanic Garden,2014,7,28,0,0,0,0,—,—,—,—,—
Botanic Garden,2014,7,29,70.6,30.6,47.2,61,—,—,—,—,—
Botanic Garden,2014,7,30,27.4,20.6,23.4,27,—,—,—,—,—
Botanic Garden,2014,7,31,0.2,0.2,0.2,0.2,—,—,—,—,—
