
SGT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2012-1-28,29,27,25,25,24,22,100,88,74,1011,1009,1006,10,10,10,11,8,,0.00,7,,1<br />
2012-1-29,31,27,24,26,24,23,100,84,62,1010,1008,1006,10,10,10,14,8,,0.00,5,Rain,25<br />
2012-1-30,31,28,25,26,25,24,100,87,66,1010,1008,1006,10,10,10,19,8,,0.00,5,,28<br />
2012-1-31,30,26,22,25,24,22,100,89,70,1012,1010,1008,10,10,5,23,11,,0.00,6,Rain-Thunderstorm,34<br />
2012-2-1,30,28,26,25,25,24,94,86,70,1012,1010,1008,10,10,10,23,13,,0.00,5,,37<br />
2012-2-2,30,27,23,26,24,23,100,92,74,1012,1010,1008,10,9,3,19,11,,0.00,6,Rain,33<br />
2012-2-3,28,26,24,26,24,23,100,96,89,1013,1012,1010,10,10,8,13,6,,0.00,6,Rain-Thunderstorm,16<br />
2012-2-4,29,27,24,25,24,23,100,91,79,1013,1011,1008,10,10,10,24,10,,0.00,6,,39<br />
2012-2-5,31,28,25,25,24,23,100,85,62,1012,1010,1008,10,9,5,19,10,,0.00,6,,25<br />
2012-2-6,31,28,25,25,25,24,100,86,66,1012,1010,1006,10,10,10,23,10,,0.00,6,,23<br />
2012-2-7,32,28,25,25,24,23,100,85,62,1012,1009,1007,10,10,9,21,8,,0.00,6,,27<br />
2012-2-8,31,27,24,25,24,22,100,82,58,1011,1010,1007,10,10,9,23,10,,0.00,6,,27<br />
2012-2-9,31,27,24,24,23,21,94,79,58,1012,1010,1008,10,10,9,21,10,,0.00,6,,26<br />
2012-2-10,31,28,25,25,24,23,94,84,66,1012,1010,1007,10,10,7,21,10,,0.00,5,,32<br />
2012-2-11,32,28,25,25,24,24,100,83,62,1011,1010,1007,10,10,9,24,10,,0.00,6,,23<br />
2012-2-12,32,29,26,26,25,24,94,83,66,1011,1010,1008,10,10,9,26,13,,0.00,6,,26<br />
2012-2-13,31,28,25,27,25,24,100,88,70,1013,1010,1008,10,9,3,23,13,,0.00,5,Rain-Thunderstorm,38<br />
2012-2-14,31,28,25,26,25,24,100,85,66,1012,1010,1007,10,9,8,21,11,,0.00,6,,32<br />
2012-2-15,32,28,25,25,24,23,100,86,62,1011,1009,1006,10,10,8,16,8,,0.00,6,Rain-Thunderstorm,27<br />
2012-2-16,32,28,24,26,25,23,100,90,62,1011,1009,1006,10,9,4,23,6,,0.00,5,Rain-Thunderstorm,7<br />
2012-2-17,30,27,24,26,25,23,100,93,74,1011,1009,1007,10,9,3,21,5,42,0.00,5,Rain-Thunderstorm,17<br />
2012-2-18,30,27,24,26,25,22,100,94,70,1011,1009,1007,10,10,2,13,5,,0.00,5,Rain-Thunderstorm,4<br />
2012-2-19,30,27,23,25,24,23,100,88,66,1011,1010,1007,10,9,6,14,6,,0.00,6,Rain,5<br />
2012-2-20,31,28,25,26,25,24,100,89,70,1011,1009,1006,10,10,8,21,10,,0.00,5,Rain-Thunderstorm,55<br />
2012-2-21,30,28,26,26,25,24,100,89,74,1010,1008,1005,10,10,9,19,10,,0.00,5,Rain-Thunderstorm,81<br />
2012-2-22,31,28,25,26,25,24,100,87,70,1009,1007,1004,10,10,8,19,8,,0.00,6,Rain,47<br />
2012-2-23,32,29,26,25,25,24,94,83,62,1009,1007,1003,10,10,10,19,10,,0.00,6,,42<br />
2012-2-24,32,29,26,26,25,24,94,82,62,1009,1006,1004,10,10,10,19,10,,0.00,6,,39<br />
2012-2-25,32,29,26,26,25,24,94,83,66,1008,1006,1003,10,10,8,19,8,,0.00,6,,54<br />
2012-2-26,31,28,26,27,25,22,100,85,66,1008,1006,1004,10,9,5,26,8,,0.00,6,Rain-Thunderstorm,52<br />
2012-2-27,30,28,26,26,25,24,100,87,70,1009,1007,1006,10,9,7,16,5,,0.00,6,Rain-Thunderstorm,107<br />
2012-2-28,33,29,25,26,24,23,100,82,59,1009,1006,1004,10,10,10,21,8,,0.00,5,,36<br />
2012-2-29,32,29,26,26,25,24,94,82,62,1009,1007,1004,10,10,10,23,10,,0.00,6,,17<br />
2012-3-1,32,28,24,26,25,24,100,88,62,1009,1007,1005,10,10,7,27,6,53,0.00,5,Rain-Thunderstorm,347<br />
2012-3-2,29,27,24,26,25,24,100,95,74,1009,1007,1006,10,9,3,19,5,39,0.00,5,Rain,9<br />
2012-3-3,31,28,25,26,24,23,100,86,62,1009,1007,1004,10,10,6,14,5,,0.00,6,,320<br />
2012-3-4,32,29,26,26,26,24,100,86,62,1009,1007,1005,10,10,10,14,6,,0.00,6,Rain,33<br />
2012-3-5,29,24,21,27,25,21,100,94,84,1010,1007,1004,10,9,1,19,5,39,0.00,6,Rain-Thunderstorm,15<br />
2012-3-6,31,28,25,26,25,24,100,87,66,1008,1006,1003,10,10,10,21,5,,0.00,5,Rain,46<br />
2012-3-7,30,28,26,26,26,25,100,91,79,1007,1005,1003,10,9,6,16,5,,0.00,6,Rain,154<br />
2012-3-8,31,28,25,26,24,21,94,80,58,1007,1006,1004,10,10,9,13,8,,0.00,5,Rain,253<br />
2012-3-9,29,27,24,26,24,23,100,88,70,1008,1006,1004,10,9,3,16,5,35,0.00,6,Rain-Thunderstorm,36<br />
2012-3-10,31,28,25,26,24,23,100,86,70,1009,1006,1005,10,10,4,14,5,,0.00,6,Rain-Thunderstorm,26<br />
2012-3-11,31,28,25,26,25,23,100,88,70,1010,1008,1007,10,10,8,21,6,,0.00,5,Rain,15<br />
2012-3-12,27,26,24,25,24,23,100,93,84,1012,1010,1009,10,9,4,23,10,34,0.00,6,Rain,19<br />
2012-3-13,30,28,25,25,24,23,94,84,70,1012,1011,1008,10,10,10,21,8,,0.00,6,Rain,9<br />
2012-3-14,27,24,23,25,24,23,100,98,89,1013,1011,1009,10,7,2,14,6,,0.00,6,Rain-Thunderstorm,327<br />
2012-3-15,30,27,24,25,24,23,100,87,70,1013,1010,1008,10,10,8,14,6,,0.00,6,Rain,360<br />
2012-3-16,32,29,26,25,25,23,94,82,62,1012,1010,1007,10,10,8,23,8,,0.00,6,,4<br />
2012-3-17,32,29,26,25,24,23,94,82,59,1011,1009,1007,10,10,10,19,8,,0.00,6,Rain-Thunderstorm,27<br />
2012-3-18,32,28,24,26,25,24,100,91,66,1012,1010,1008,10,9,3,14,6,,0.00,5,Rain-Thunderstorm,5<br />
2012-3-19,30,28,25,26,26,25,100,90,74,1013,1010,1008,10,9,7,11,5,,0.00,6,,34<br />
2012-3-20,31,28,25,26,26,24,100,88,66,1012,1010,1007,10,10,9,11,5,,0.00,6,,20<br />
2012-3-21,32,28,25,27,26,24,100,89,66,1012,1010,1007,10,8,4,26,6,,0.00,5,Rain-Thunderstorm,324<br />
2012-3-22,32,29,26,27,26,23,100,90,62,1012,1010,1008,10,9,4,16,5,34,0.00,6,Rain-Thunderstorm,29<br />
2012-3-23,32,28,25,26,25,23,100,85,59,1013,1010,1008,10,9,5,14,6,,0.00,6,Rain-Thunderstorm,46<br />
2012-3-24,32,28,25,26,25,24,100,85,66,1013,1010,1008,10,9,5,14,6,,0.00,5,Rain-Thunderstorm,10<br />
2012-3-25,32,28,25,26,25,22,100,86,66,1012,1010,1008,10,9,6,19,6,,0.00,5,Rain-Thunderstorm,11<br />
2012-3-26,31,28,26,26,25,24,94,85,74,1013,1011,1008,10,10,9,13,5,,0.00,5,Rain-Thunderstorm,27<br />
2012-3-27,32,28,24,26,25,23,100,87,59,1014,1011,1009,10,9,5,23,6,,0.00,5,Rain-Thunderstorm,351<br />
2012-3-28,31,28,26,26,24,23,100,85,62,1014,1012,1010,10,9,7,13,5,27,0.00,5,Rain-Thunderstorm,13<br />
2012-3-29,32,28,24,26,24,24,100,87,62,1014,1011,1008,10,9,6,14,6,,0.00,5,Rain-Thunderstorm,12<br />
2012-3-30,32,27,23,26,25,23,100,93,62,1012,1010,1008,10,9,1,19,5,58,0.00,6,Rain-Thunderstorm,341<br />
2012-3-31,30,27,23,26,24,22,100,88,70,1013,1011,1009,10,8,4,14,8,29,0.00,6,Rain-Thunderstorm,282<br />
2012-4-1,32,28,25,25,24,23,100,78,59,1012,1010,1008,10,10,9,19,6,35,0.00,6,,247<br />
2012-4-2,30,26,22,26,24,22,100,84,66,1014,1011,1009,10,9,1,19,5,42,0.00,6,Rain-Thunderstorm,232<br />
2012-4-3,30,28,25,25,24,22,94,82,62,1015,1013,1010,10,10,10,19,5,,0.00,5,Rain,199<br />
2012-4-4,31,27,23,26,24,22,100,82,58,1015,1013,1010,10,9,1,14,6,,0.00,6,Rain-Thunderstorm,269<br />
2012-4-5,31,28,25,26,25,23,100,86,66,1014,1011,1009,10,10,8,14,5,,0.00,5,Rain-Thunderstorm,90<br />
2012-4-6,29,27,25,27,25,22,100,88,74,1013,1011,1008,10,10,8,13,5,,0.00,5,Rain-Thunderstorm,51<br />
2012-4-7,31,28,25,26,24,23,100,86,70,1012,1010,1007,10,9,6,26,6,,0.00,6,Rain-Thunderstorm,46<br />
2012-4-8,31,28,25,26,25,23,100,88,70,1011,1009,1008,10,9,4,21,6,,0.00,6,Rain-Thunderstorm,59<br />
2012-4-9,31,27,24,26,25,24,100,89,62,1012,1010,1008,16,10,1,23,6,,26.92,5,Rain-Thunderstorm,5<br />
2012-4-10,32,27,23,26,25,23,100,92,68,1012,1010,1008,14,9,2,21,5,,33.02,6,Rain-Thunderstorm,341<br />
2012-4-11,29,26,23,26,26,24,100,94,74,1012,1010,1007,11,8,3,11,6,,21.08,6,Rain-Thunderstorm,272<br />
2012-4-12,31,27,23,26,24,23,100,83,59,1011,1009,1006,16,10,10,14,6,,0.00,5,Rain,190<br />
2012-4-13,32,28,25,26,25,23,95,80,55,1011,1008,1005,23,11,10,16,5,,0.00,6,,180<br />
2012-4-14,32,28,24,27,25,24,100,87,61,1011,1009,1008,19,10,2,26,10,,19.05,6,Rain-Thunderstorm,130<br />
2012-4-15,30,27,24,26,25,23,100,89,62,1011,1009,1007,16,9,1,14,5,,48.01,6,Rain-Thunderstorm,249<br />
2012-4-16,32,28,23,27,25,22,100,85,52,1010,1008,1006,23,11,3,11,5,,0.51,6,Rain-Thunderstorm,129<br />
2012-4-17,31,28,25,26,25,23,100,89,66,1011,1008,1005,19,9,4,13,5,,0.00,6,Rain,236<br />
2012-4-18,32,29,25,26,25,24,94,81,57,1009,1007,1005,18,11,10,19,5,39,0.00,5,Thunderstorm,194<br />
2012-4-19,30,27,24,27,26,24,100,94,79,1010,1009,1007,11,9,2,10,5,,2.03,6,Rain-Thunderstorm,322<br />
2012-4-20,32,28,24,26,25,23,100,82,59,1011,1009,1006,19,10,6,16,6,,0.00,6,,242<br />
2012-4-21,29,27,24,26,25,24,100,89,73,1012,1009,1006,16,9,1,14,5,,36.07,6,Rain-Thunderstorm,274<br />
2012-4-22,31,28,24,26,25,23,100,85,65,1010,1009,1007,18,10,1,21,6,,6.10,5,Rain-Thunderstorm,199<br />
2012-4-23,32,28,24,27,25,23,100,87,63,1010,1008,1005,16,10,5,16,6,39,0.51,6,Rain-Thunderstorm,187<br />
2012-4-24,31,28,24,26,26,25,100,92,70,1011,1009,1007,14,8,4,16,6,,1.02,6,Rain-Thunderstorm,266<br />
2012-4-25,32,28,25,26,26,24,100,85,67,1012,1009,1007,16,10,8,13,6,,0.00,6,,216<br />
2012-4-26,32,29,26,26,25,24,100,81,63,1012,1010,1007,18,11,9,14,5,,0.00,6,,233<br />
2012-4-27,33,29,25,25,24,23,94,74,48,1012,1010,1007,18,11,10,14,6,,0.25,6,Rain,220<br />
2012-4-28,32,29,25,27,25,20,89,76,54,1011,1009,1007,23,10,6,14,6,,0.51,6,Rain-Thunderstorm,174<br />
2012-4-29,32,29,26,27,26,25,94,83,62,1010,1008,1006,18,10,5,11,6,,0.00,6,Thunderstorm,154<br />
2012-4-30,32,29,25,27,26,24,100,89,66,1011,1009,1006,14,9,3,13,5,,1.02,5,Rain-Thunderstorm,263<br />
2012-5-1,31,28,24,26,26,24,100,87,68,1011,1009,1007,16,10,4,16,5,,3.05,5,Rain-Thunderstorm,193<br />
2012-5-2,31,27,24,27,25,24,100,86,70,1011,1009,1007,16,9,5,14,5,,0.00,5,Thunderstorm,275<br />
2012-5-3,32,29,25,26,25,24,94,80,62,1011,1008,1005,16,10,10,11,6,,0.51,6,Rain-Thunderstorm,285<br />
2012-5-4,31,27,24,28,26,24,100,88,76,1010,1008,1005,16,10,0,13,5,,35.05,5,Rain-Thunderstorm,187<br />
2012-5-5,31,27,22,26,24,22,100,84,61,1011,1008,1005,18,10,2,21,8,48,43.94,6,Rain-Thunderstorm,234<br />
2012-5-6,32,27,22,26,24,22,100,88,60,1011,1009,1007,19,10,1,21,5,,34.04,6,Rain-Thunderstorm,173<br />
2012-5-7,28,25,22,26,24,22,100,88,70,1012,1009,1006,19,11,5,14,5,42,1.02,6,Rain,292<br />
2012-5-8,33,28,23,26,25,22,100,80,49,1011,1009,1007,18,11,10,16,5,,0.00,6,,222<br />
2012-5-9,32,27,22,26,24,23,100,83,53,1012,1010,1008,18,10,3,23,8,,18.03,5,Rain-Thunderstorm,125<br />
2012-5-10,33,28,22,27,25,23,100,85,51,1012,1010,1008,16,9,3,21,6,,0.00,5,Thunderstorm,78<br />
2012-5-11,32,28,25,27,26,23,100,87,62,1011,1009,1007,16,9,3,14,5,,7.11,6,Rain-Thunderstorm,244<br />
2012-5-12,33,29,25,27,25,23,100,80,49,1009,1008,1005,16,10,3,14,5,,3.05,6,,266<br />
2012-5-13,31,27,23,26,24,22,100,82,59,1010,1008,1006,18,10,6,21,6,47,11.94,6,Rain,269<br />
2012-5-14,33,28,23,27,25,22,94,75,47,1010,1008,1006,16,10,10,13,5,,0.00,6,,255<br />
2012-5-15,31,29,26,27,26,25,94,84,68,1010,1008,1006,16,10,6,13,5,,11.94,5,Rain-Thunderstorm,116<br />
2012-5-16,32,27,23,27,25,23,100,83,62,1010,1008,1004,16,10,1,19,6,29,9.91,6,Rain-Thunderstorm,213<br />
2012-5-17,30,27,23,26,25,23,100,87,68,1010,1008,1006,14,10,3,14,5,35,23.11,6,Rain-Thunderstorm,238<br />
2012-5-18,32,27,23,27,26,24,100,81,60,1011,1008,1007,18,11,10,16,6,,0.00,6,,190<br />
2012-5-19,32,29,26,27,26,24,94,80,60,1011,1009,1006,19,11,10,23,10,,0.00,6,,156<br />
2012-5-20,31,28,25,27,26,24,94,83,60,1010,1008,1006,18,11,4,16,6,,6.10,6,Rain-Thunderstorm,94<br />
2012-5-21,32,28,24,27,26,24,100,83,56,1010,1008,1006,18,10,6,13,5,,0.00,6,Thunderstorm,202<br />
2012-5-22,32,29,26,27,26,23,94,80,58,1010,1009,1006,18,11,8,14,6,,0.25,6,Rain-Thunderstorm,180<br />
2012-5-23,30,27,23,26,24,23,100,83,66,1011,1009,1008,19,10,2,13,6,29,26.92,5,Rain-Thunderstorm,212<br />
2012-5-24,32,28,23,26,25,23,89,78,59,1010,1008,1005,18,11,10,16,6,,0.76,6,Thunderstorm,194<br />
2012-5-25,31,28,25,26,25,23,94,80,68,1010,1008,1006,18,11,8,14,10,,0.76,6,Rain,181<br />
2012-5-26,32,28,25,26,26,24,94,83,70,1009,1008,1007,16,11,8,21,13,,0.51,6,Rain-Thunderstorm,127<br />
2012-5-27,29,26,23,26,24,23,100,87,71,1010,1009,1007,18,10,2,19,6,45,10.92,6,Rain-Thunderstorm,215<br />
2012-5-28,31,27,23,27,26,24,100,82,58,1010,1009,1006,16,11,10,19,6,,0.00,6,,154<br />
2012-5-29,31,28,26,27,26,24,94,84,66,1011,1009,1007,18,11,10,24,10,,0.00,5,Thunderstorm,98<br />
2012-5-30,32,29,26,27,25,22,100,82,55,1011,1008,1006,16,10,8,16,5,,0.76,6,Rain-Thunderstorm,126<br />
2012-5-31,32,29,25,26,25,23,100,85,54,1010,1008,1005,16,9,4,13,5,,6.10,5,Rain-Thunderstorm,302<br />
2012-6-1,30,27,24,26,25,24,100,88,74,1010,1008,1006,14,9,2,11,5,,23.88,6,Rain-Thunderstorm,224<br />
2012-6-2,31,28,24,27,26,24,94,83,64,1010,1008,1006,16,11,10,13,5,,0.00,5,,201<br />
2012-6-3,31,28,25,27,26,24,94,85,73,1009,1007,1005,18,10,10,16,6,,0.00,6,Thunderstorm,144<br />
2012-6-4,32,28,25,27,26,24,100,86,66,1009,1007,1005,18,10,5,16,6,,2.03,5,Rain-Thunderstorm,160<br />
2012-6-5,31,29,26,28,26,24,100,84,65,1008,1007,1005,14,10,3,11,5,,0.00,6,,213<br />
2012-6-6,32,29,26,26,24,22,96,74,47,1008,1006,1004,18,10,10,16,6,35,0.00,6,Rain-Thunderstorm,269<br />
2012-6-7,32,29,26,26,24,22,84,71,42,1008,1006,1005,19,11,10,16,6,,0.00,6,,204<br />
2012-6-8,31,28,26,27,26,24,94,85,69,1010,1008,1007,19,10,1,19,5,,14.99,6,Rain-Thunderstorm,195<br />
2012-6-9,28,26,23,26,24,23,100,88,70,1013,1011,1008,19,9,3,13,6,27,14.99,6,Rain-Thunderstorm,205<br />
2012-6-10,32,27,23,26,24,22,94,75,54,1012,1009,1007,18,11,10,14,6,29,0.25,5,Rain,202<br />
2012-6-11,31,28,26,27,26,24,94,84,70,1011,1009,1007,18,11,10,14,8,32,0.00,5,Thunderstorm,180<br />
2012-6-12,31,29,28,26,26,24,89,81,64,1012,1010,1007,18,11,10,19,11,,0.00,5,,181<br />
2012-6-13,32,29,27,26,24,23,94,76,53,1012,1010,1008,23,11,10,14,10,,0.00,6,,177<br />
2012-6-14,32,29,27,26,25,23,94,75,52,1012,1010,1008,18,11,10,16,11,,0.00,6,,176<br />
2012-6-15,32,29,27,26,25,24,94,77,58,1011,1009,1006,19,11,10,14,10,,0.00,6,,188<br />
2012-6-16,32,29,27,25,24,21,89,74,46,1010,1008,1006,19,11,10,21,11,,0.00,6,,176<br />
2012-6-17,32,29,27,25,24,23,89,73,50,1011,1009,1007,19,10,10,19,14,,0.00,6,,174<br />
2012-6-18,32,29,27,26,24,21,89,75,57,1011,1010,1007,18,11,10,24,11,,0.00,6,,178<br />
2012-6-19,31,29,27,26,25,23,90,80,62,1011,1010,1008,16,10,8,16,10,32,1.02,6,Rain,170<br />
2012-6-20,32,29,27,26,25,24,94,78,61,1011,1010,1008,16,10,9,16,10,,0.00,6,Thunderstorm,175<br />
2012-6-21,31,28,26,26,24,22,89,81,64,1012,1011,1010,16,10,10,23,10,,0.00,6,Rain,163<br />
2012-6-22,32,29,25,26,24,23,94,78,55,1013,1011,1009,18,10,6,26,10,,0.00,6,,121<br />
2012-6-23,32,29,25,26,24,22,89,75,51,1011,1010,1008,19,11,10,19,11,,0.00,6,,163<br />
2012-6-24,32,29,27,26,25,24,89,78,59,1011,1010,1008,23,11,10,21,10,,0.00,6,,159<br />
2012-6-25,32,29,26,25,24,23,89,76,59,1012,1010,1009,16,10,8,23,10,,0.00,6,Thunderstorm,168<br />
2012-6-26,32,29,26,25,24,23,84,75,55,1012,1010,1009,19,11,10,21,11,,0.00,6,Rain-Thunderstorm,155<br />
2012-6-27,30,28,25,26,24,23,94,81,66,1012,1010,1009,19,11,5,14,6,37,7.11,5,Rain-Thunderstorm,193<br />
2012-6-28,31,28,24,25,24,23,94,77,54,1012,1010,1008,19,11,10,14,6,,0.51,6,Rain-Thunderstorm,201<br />
2012-6-29,32,28,25,26,24,23,89,77,59,1010,1008,1006,14,10,10,21,10,,0.00,6,,164<br />
2012-6-30,31,28,26,25,24,23,89,80,63,1010,1008,1006,14,10,8,19,10,,2.03,6,Rain-Thunderstorm,174<br />
2012-7-1,31,28,26,25,24,23,89,78,59,1009,1008,1005,18,11,10,27,10,,4.06,6,,174<br />
2012-7-2,31,28,26,25,24,24,94,83,63,1009,1008,1005,19,10,6,24,11,,8.89,5,Rain-Thunderstorm,169<br />
2012-7-3,29,27,25,27,24,23,100,86,74,1009,1007,1005,18,10,5,13,6,,5.08,5,Rain-Thunderstorm,208<br />
2012-7-4,30,27,24,25,24,23,94,83,62,1008,1007,1005,14,10,5,14,5,37,25.91,5,Rain,224<br />
2012-7-5,28,26,23,26,24,23,100,90,76,1010,1008,1006,19,9,1,21,8,35,25.91,6,Rain-Thunderstorm,195<br />
2012-7-6,31,27,23,25,24,23,94,80,61,1010,1008,1006,19,11,10,21,6,,0.00,6,,187<br />
2012-7-7,31,28,25,26,24,23,94,85,66,1008,1007,1005,19,10,4,24,10,,7.11,5,Rain-Thunderstorm,176<br />
2012-7-8,31,27,23,25,24,22,100,79,58,1009,1007,1006,18,10,6,16,6,39,2.03,5,Rain,222<br />
2012-7-9,30,27,23,25,24,23,89,80,70,1010,1008,1007,19,10,8,19,6,,0.25,5,Rain-Thunderstorm,196<br />
2012-7-10,31,28,25,26,24,23,94,86,62,1011,1009,1007,19,9,4,13,5,,4.06,6,Rain-Thunderstorm,228<br />
2012-7-11,31,28,24,26,24,24,94,87,66,1011,1009,1008,18,10,5,11,6,,1.02,5,Rain-Thunderstorm,202<br />
2012-7-12,30,28,26,25,24,24,89,81,66,1011,1009,1007,16,11,10,16,6,,0.00,6,,202<br />
2012-7-13,31,28,25,25,24,24,94,79,64,1011,1009,1007,18,10,7,19,13,,0.00,6,Rain,178<br />
2012-7-14,28,26,24,26,24,23,100,90,79,1011,1009,1007,16,9,4,24,10,,23.88,7,Rain,168<br />
2012-7-15,31,27,24,25,24,24,100,84,66,1012,1010,1008,18,11,10,24,10,,0.00,5,Rain-Thunderstorm,163<br />
2012-7-16,30,28,25,26,24,23,100,88,70,1012,1011,1009,16,10,5,23,5,,7.11,5,Rain-Thunderstorm,182<br />
2012-7-17,31,28,24,26,24,23,95,84,61,1013,1011,1009,19,10,8,14,5,,1.02,6,Rain-Thunderstorm,230<br />
2012-7-18,29,27,24,25,24,23,100,85,67,1012,1010,1008,19,10,4,14,6,,2.03,5,Rain,195<br />
2012-7-19,30,27,24,25,24,23,100,88,70,1013,1011,1009,18,10,2,16,5,,14.99,5,Rain-Thunderstorm,210<br />
2012-7-20,31,27,23,26,25,24,100,85,59,1013,1011,1009,18,9,3,21,8,,0.51,5,Rain,179<br />
2012-7-21,31,28,24,25,24,23,94,79,53,1013,1010,1008,19,11,10,19,8,,0.00,6,,174<br />
2012-7-22,31,29,26,26,25,23,94,79,62,1011,1009,1007,18,10,8,19,8,,0.00,6,,192<br />
2012-7-23,31,29,26,25,24,22,89,75,56,1010,1008,1006,19,11,10,24,10,37,0.00,6,,198<br />
2012-7-24,31,28,26,24,22,20,83,68,49,1011,1009,1007,16,11,10,16,10,,0.00,6,,190<br />
2012-7-25,32,28,25,25,24,23,89,76,51,1012,1010,1008,14,10,8,23,8,,0.00,6,,166<br />
2012-7-26,32,28,25,26,24,24,89,76,57,1012,1010,1008,19,10,8,26,14,,0.00,6,,164<br />
2012-7-27,32,29,27,25,24,24,89,78,57,1011,1009,1007,18,11,10,23,13,34,0.00,6,,166<br />
2012-7-28,31,28,26,26,24,22,89,79,56,1011,1010,1007,16,11,8,27,11,,0.00,6,Rain-Thunderstorm,174<br />
2012-7-29,31,28,25,25,24,24,94,79,64,1012,1010,1008,16,11,10,19,10,37,0.00,6,,191<br />
2012-7-30,31,28,26,26,24,23,89,77,58,1012,1010,1008,14,10,7,21,11,34,0.25,6,Rain,180<br />
2012-7-31,31,29,26,25,24,22,89,75,50,1012,1010,1008,14,10,10,21,11,35,0.00,6,,180<br />
2012-8-1,31,27,24,25,24,22,94,81,66,1013,1010,1008,11,10,3,23,11,,12.95,5,Rain-Thunderstorm,156<br />
2012-8-2,31,27,23,25,24,24,89,79,58,1012,1010,1008,14,10,10,21,13,,0.00,6,,167<br />
