
SGT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-27,30,28,25,25,23,22,94,79,62,1011,1010,1007,10,10,10,29,13,,0.00,6,Rain,19<br />
2011-1-28,27,26,25,25,24,23,94,88,84,1011,1009,1006,10,8,1,24,13,,0.00,7,Rain,17<br />
2011-1-29,28,26,24,25,23,22,94,90,84,1011,1009,1007,10,7,2,27,16,,0.00,6,Rain-Thunderstorm,16<br />
2011-1-30,25,24,23,24,23,23,100,98,94,1013,1010,1008,10,6,1,21,6,,0.00,7,Rain-Thunderstorm,16<br />
2011-1-31,25,24,23,24,23,22,100,94,89,1013,1010,1008,10,7,1,24,8,,0.00,7,Rain-Thunderstorm,353<br />
2011-2-1,29,26,23,24,23,22,94,83,74,1012,1010,1008,10,9,5,34,13,52,0.00,6,Rain,6<br />
2011-2-2,31,27,24,26,23,22,94,79,58,1012,1009,1007,10,9,6,29,13,50,0.00,6,Rain,12<br />
2011-2-3,30,28,25,24,23,22,94,78,62,1012,1010,1008,10,9,6,29,18,,0.00,6,,15<br />
2011-2-4,31,28,25,23,22,22,89,73,58,1012,1010,1008,10,10,8,24,16,,0.00,6,,16<br />
2011-2-5,31,27,24,23,22,21,89,73,55,1012,1010,1007,10,10,9,26,16,,0.00,6,,16<br />
2011-2-6,31,27,24,24,22,21,89,72,58,1011,1009,1007,10,10,9,27,16,,0.00,6,,16<br />
2011-2-7,31,27,24,23,22,21,94,74,55,1011,1009,1006,10,10,9,26,14,,0.00,6,,20<br />
2011-2-8,32,28,24,25,23,21,89,77,55,1009,1006,1004,10,9,4,16,10,,0.00,6,Rain-Thunderstorm,21<br />
2011-2-9,33,28,24,24,23,22,94,71,52,1008,1006,1004,10,9,8,14,6,,0.00,6,,30<br />
2011-2-10,33,29,25,25,24,23,94,78,59,1009,1007,1005,10,8,5,23,8,,0.00,6,Thunderstorm,38<br />
2011-2-11,34,29,25,25,23,22,89,76,55,1010,1008,1006,10,9,3,19,10,,0.00,5,Rain-Thunderstorm,14<br />
2011-2-12,34,29,25,25,24,22,94,75,56,1010,1008,1006,10,9,7,21,10,,0.00,6,Thunderstorm,26<br />
2011-2-13,33,29,25,24,23,22,94,73,55,1010,1008,1005,10,10,8,27,14,,0.00,6,,23<br />
2011-2-14,32,28,25,23,23,22,89,73,55,1010,1008,1005,10,10,10,26,14,,0.00,6,,19<br />
2011-2-15,33,29,25,25,24,23,94,80,55,1012,1010,1008,10,9,1,23,11,,0.00,5,Rain-Thunderstorm,13<br />
2011-2-16,31,28,25,24,23,23,94,76,62,1013,1011,1009,10,10,10,27,13,,0.00,6,,15<br />
2011-2-17,34,30,26,24,23,22,89,70,52,1012,1010,1007,10,10,10,27,13,,0.00,6,,3<br />
2011-2-18,33,29,25,25,24,23,94,78,59,1011,1009,1007,10,9,3,21,11,,0.00,5,Rain-Thunderstorm,5<br />
2011-2-19,31,28,26,25,24,23,89,80,66,1012,1010,1008,10,10,10,21,10,,0.00,6,Rain,12<br />
2011-2-20,31,28,26,24,23,22,84,75,62,1013,1011,1009,10,10,10,13,5,,0.00,6,Rain,345<br />
2011-2-21,33,29,26,23,21,17,83,61,40,1011,1010,1007,10,10,10,13,8,,0.00,6,,348<br />
2011-2-22,33,29,26,25,23,22,84,73,55,1011,1009,1007,10,10,10,11,6,,0.00,6,Thunderstorm,5<br />
2011-2-23,33,28,24,25,24,24,100,82,59,1011,1009,1007,10,9,1,13,8,,0.00,5,Rain-Thunderstorm,16<br />
2011-2-24,33,29,25,25,24,23,94,80,59,1011,1008,1005,10,9,1,13,8,,0.00,5,Rain-Thunderstorm,18<br />
2011-2-25,33,29,25,24,23,22,89,74,59,1009,1007,1005,10,10,10,26,10,,0.00,6,Rain,19<br />
2011-2-26,33,29,25,24,23,22,89,72,55,1010,1007,1005,10,10,8,27,18,,0.00,6,,14<br />
2011-2-27,31,28,26,25,23,22,89,75,62,1010,1008,1006,10,10,10,32,18,,0.00,6,,16<br />
2011-2-28,32,28,25,23,22,21,83,71,52,1011,1008,1006,10,10,10,26,13,,0.00,6,,360<br />
2011-3-1,32,29,26,24,23,22,83,73,55,1011,1009,1006,10,10,10,16,11,,0.00,6,,33<br />
2011-3-2,32,29,26,25,24,23,89,77,59,1011,1008,1006,10,10,8,16,8,,0.00,6,Thunderstorm,34<br />
2011-3-3,32,28,25,25,24,23,94,81,59,1011,1008,1006,10,8,0,23,10,,0.00,6,Rain-Thunderstorm,21<br />
2011-3-4,33,29,25,25,24,23,94,84,55,1011,1008,1006,10,9,1,27,8,,0.00,6,Rain-Thunderstorm,6<br />
2011-3-5,33,29,25,26,24,23,94,79,55,1010,1008,1005,10,9,3,23,8,,0.00,5,Rain-Thunderstorm,27<br />
2011-3-6,31,28,25,25,24,23,89,82,70,1011,1009,1006,10,9,5,19,6,,0.00,5,Rain-Thunderstorm,36<br />
2011-3-7,32,29,26,25,23,22,89,76,59,1011,1009,1006,10,10,8,19,5,,0.00,6,Thunderstorm,355<br />
2011-3-8,32,27,23,24,23,22,100,80,59,1011,1008,1006,10,9,5,14,6,,0.00,6,Rain-Thunderstorm,323<br />
2011-3-9,32,28,25,25,23,22,89,80,59,1011,1009,1008,10,10,7,23,10,,0.00,6,Rain-Thunderstorm,11<br />
2011-3-10,30,27,24,24,23,22,94,86,62,1011,1009,1008,10,10,8,21,8,,0.00,7,Rain,358<br />
2011-3-11,28,26,23,24,23,22,94,84,70,1011,1009,1006,10,10,6,16,11,,0.00,6,Rain,345<br />
2011-3-12,32,28,24,25,24,22,89,77,62,1010,1008,1006,10,10,10,24,10,,0.00,5,,8<br />
2011-3-13,32,28,25,26,24,21,94,78,58,1011,1008,1005,10,10,8,26,13,,0.00,5,Rain-Thunderstorm,26<br />
2011-3-14,31,28,25,24,24,23,94,86,66,1011,1008,1006,10,9,6,16,6,,0.00,6,Rain-Thunderstorm,8<br />
2011-3-15,31,28,25,25,24,23,94,88,66,1011,1008,1005,10,9,1,21,3,,0.00,5,Rain-Thunderstorm,27<br />
2011-3-16,32,28,25,26,24,24,94,81,66,1009,1006,1003,10,9,8,23,6,,0.00,6,Rain-Thunderstorm,21<br />
2011-3-17,28,26,23,25,23,22,94,90,83,1011,1008,1005,10,9,3,21,5,,0.00,5,Rain-Thunderstorm,13<br />
2011-3-18,31,28,25,25,24,23,94,80,66,1011,1008,1006,10,10,10,24,8,,0.00,6,,15<br />
2011-3-19,31,28,25,25,24,24,94,82,66,1010,1008,1005,10,9,5,21,5,,0.00,5,Rain-Thunderstorm,16<br />
2011-3-20,31,28,25,26,24,24,94,83,66,1010,1008,1005,10,9,1,24,3,,0.00,6,Rain-Thunderstorm,354<br />
2011-3-21,31,28,26,25,24,23,94,82,66,1011,1008,1005,10,10,10,16,5,,0.00,6,Rain-Thunderstorm,5<br />
2011-3-22,27,26,24,25,24,23,94,88,84,1011,1009,1007,10,9,5,11,5,,0.00,5,Rain,275<br />
2011-3-23,33,29,26,26,24,23,89,76,55,1009,1007,1004,10,10,8,11,2,,0.00,6,Rain-Thunderstorm,328<br />
2011-3-24,33,29,26,25,24,22,89,73,52,1010,1008,1005,10,10,7,10,3,,0.00,6,,304<br />
2011-3-25,33,29,26,24,23,22,89,66,52,1011,1008,1006,10,10,10,11,3,,0.00,6,,265<br />
2011-3-26,32,29,27,24,23,22,84,65,55,1011,1008,1006,10,10,8,11,5,,0.00,6,,264<br />
2011-3-27,33,29,26,26,25,23,94,81,55,1010,1008,1005,10,9,6,10,3,,0.00,6,Rain-Thunderstorm,21<br />
2011-3-28,32,29,26,27,25,24,94,87,70,1010,1008,1006,10,9,4,11,5,,0.00,4,Rain,24<br />
2011-3-29,33,29,25,25,23,21,94,70,52,1011,1009,1006,10,10,8,8,3,,0.00,6,,328<br />
2011-3-30,34,30,26,25,23,21,89,66,46,1010,1008,1006,10,10,10,14,6,,0.00,6,,293<br />
2011-3-31,33,30,27,25,24,23,89,74,55,1011,1009,1006,10,10,10,10,3,,0.00,5,Thunderstorm,341<br />
2011-4-1,33,29,26,26,24,23,89,77,62,1011,1009,1006,10,10,10,10,3,,0.00,6,Rain,26<br />
2011-4-2,33,28,23,25,24,22,94,80,59,1011,1009,1007,10,9,3,13,5,,0.00,5,Rain-Thunderstorm,3<br />
2011-4-3,33,29,26,26,24,24,89,79,59,1011,1009,1006,10,9,1,10,5,,0.00,5,Rain,42<br />
2011-4-4,33,29,26,26,24,23,89,79,63,1012,1010,1008,10,9,8,10,3,,0.00,6,Thunderstorm,31<br />
2011-4-5,32,29,26,26,24,23,94,82,62,1012,1010,1008,10,8,1,16,5,,0.00,6,Rain-Thunderstorm,29<br />
2011-4-6,33,29,26,25,24,24,94,78,63,1012,1010,1007,10,9,6,11,5,,0.00,6,Thunderstorm,24<br />
2011-4-7,33,29,25,24,23,22,89,71,52,1013,1010,1006,10,10,9,14,6,,0.00,6,,11<br />
2011-4-8,33,29,25,24,23,22,89,70,52,1012,1010,1007,10,10,10,13,6,,0.00,6,,9<br />
2011-4-9,33,29,25,26,24,22,94,80,58,1012,1010,1008,10,9,0,11,5,,0.00,5,Rain-Thunderstorm,5<br />
2011-4-10,33,28,24,25,24,24,100,86,59,1013,1010,1008,10,8,1,16,5,,0.00,5,Rain-Thunderstorm,6<br />
2011-4-11,29,27,25,25,25,24,100,89,79,1012,1009,1007,10,7,3,8,3,,0.00,5,Rain-Thunderstorm,15<br />
2011-4-12,33,29,26,25,24,23,89,74,55,1011,1009,1006,10,9,6,11,5,,0.00,5,Rain-Thunderstorm,16<br />
2011-4-13,33,29,25,25,24,22,94,73,59,1013,1010,1007,10,10,10,11,5,,0.00,5,Thunderstorm,25<br />
2011-4-14,32,27,23,26,24,22,100,86,62,1011,1008,1006,10,9,0,21,5,,0.00,6,Rain-Thunderstorm,9<br />
2011-4-15,33,29,25,26,24,24,100,77,59,1011,1008,1005,10,10,8,13,3,,0.00,6,Thunderstorm,28<br />
2011-4-16,31,28,26,26,25,24,94,85,70,1012,1010,1008,10,9,3,8,2,,0.00,5,Rain-Thunderstorm,45<br />
2011-4-17,33,29,25,25,24,21,94,73,52,1011,1009,1006,10,9,4,10,3,,0.00,6,,147<br />
2011-4-18,32,29,26,26,24,23,94,78,62,1012,1009,1005,10,10,8,10,3,,0.00,6,Rain-Thunderstorm,225<br />
2011-4-19,34,30,27,26,24,23,89,71,52,1010,1008,1005,10,10,10,11,3,,0.00,6,,260<br />
2011-4-20,31,28,25,26,25,24,100,89,70,1011,1010,1008,10,6,1,10,2,,0.00,5,Rain-Thunderstorm,8<br />
2011-4-21,33,29,25,25,24,23,94,79,62,1011,1009,1007,10,8,4,8,2,,0.00,5,Rain,172<br />
2011-4-22,34,30,26,26,25,24,94,78,56,1010,1008,1006,10,9,5,8,3,,0.00,6,Thunderstorm,31<br />
2011-4-23,31,28,26,26,25,24,94,79,70,1009,1007,1004,10,10,10,10,3,,0.00,6,,41<br />
2011-4-24,33,30,27,25,25,24,89,76,63,1009,1007,1005,10,10,9,11,6,,0.00,6,,24<br />
2011-4-25,33,29,26,25,24,23,89,73,55,1010,1008,1005,10,10,9,11,5,,0.00,6,,17<br />
2011-4-26,34,30,27,25,24,23,89,73,56,1010,1008,1005,10,9,7,10,3,,0.00,6,Thunderstorm,30<br />
2011-4-27,32,29,27,26,25,24,89,79,62,1010,1007,1005,10,9,6,10,3,,0.00,5,Rain-Thunderstorm,33<br />
2011-4-28,34,30,27,26,25,25,94,75,59,1008,1006,1003,10,9,2,11,3,,0.00,6,,34<br />
2011-4-29,33,30,27,26,24,23,89,79,59,1009,1007,1005,10,9,8,8,2,,0.00,5,Rain-Thunderstorm,118<br />
2011-4-30,33,29,26,27,25,23,89,80,63,1010,1008,1006,10,8,6,8,3,,0.00,6,Rain-Thunderstorm,292<br />
2011-5-1,29,28,27,26,25,24,89,85,74,1011,1009,1007,10,9,7,3,2,,0.00,6,Rain,79<br />
2011-5-2,28,27,25,24,23,22,89,83,78,1011,1009,1006,10,10,8,10,5,,0.00,7,Rain,343<br />
2011-5-3,33,29,26,26,24,23,94,81,55,1009,1007,1005,10,9,0,14,3,,0.00,6,Rain-Thunderstorm,42<br />
2011-5-4,31,28,25,27,25,24,94,89,75,1010,1008,1006,10,8,1,8,2,,0.00,6,Rain-Thunderstorm,70<br />
2011-5-5,35,30,25,26,24,24,94,74,56,1010,1008,1005,10,9,3,13,3,,0.00,6,,346<br />
2011-5-6,35,31,27,26,26,24,89,76,53,1011,1008,1005,10,10,9,8,2,,0.00,6,,72<br />
2011-5-7,34,30,27,27,25,22,89,73,49,1010,1008,1006,10,10,8,8,3,,0.00,6,,11<br />
2011-5-8,36,31,27,27,24,21,89,65,44,1009,1007,1005,10,10,8,10,3,,0.00,6,,279<br />
2011-5-9,35,32,29,27,25,22,84,68,47,1010,1008,1006,10,10,7,10,3,,0.00,6,,154<br />
2011-5-10,33,29,25,27,24,22,89,73,52,1012,1009,1007,10,9,3,13,3,,0.00,6,Rain-Thunderstorm,98<br />
2011-5-11,33,30,28,27,26,23,94,77,55,1010,1008,1006,10,9,3,10,3,,0.00,6,Rain-Thunderstorm,93<br />
2011-5-12,29,27,24,27,26,24,100,88,74,1011,1009,1007,10,7,0,13,3,,0.00,7,Rain-Thunderstorm,343<br />
2011-5-13,33,29,26,26,25,23,94,77,59,1010,1008,1005,10,6,3,3,2,,0.00,6,Rain-Thunderstorm,127<br />
2011-5-14,30,28,25,26,24,22,94,84,70,1011,1009,1006,10,8,1,10,3,,0.00,6,Rain-Thunderstorm,174<br />
2011-5-15,33,29,26,26,24,22,94,74,52,1013,1011,1009,10,10,9,8,2,,0.00,6,,85<br />
2011-5-16,33,30,27,26,24,23,94,74,59,1013,1011,1009,10,10,8,8,2,,0.00,6,Thunderstorm,68<br />
2011-5-17,34,30,27,26,24,22,89,73,52,1012,1010,1007,10,10,8,8,2,,0.00,6,Thunderstorm,83<br />
2011-5-18,33,30,27,25,24,23,84,72,55,1011,1009,1008,10,10,10,10,2,,0.00,6,,80<br />
2011-5-19,33,30,27,25,24,23,84,71,55,1012,1010,1008,10,10,9,10,3,,0.00,6,Thunderstorm,140<br />
2011-5-20,32,29,27,26,24,22,89,72,59,1011,1009,1007,10,9,6,13,3,,0.00,6,Thunderstorm,136<br />
2011-5-21,31,29,27,26,24,23,89,77,70,1011,1009,1007,10,10,10,8,3,,0.00,5,Rain-Thunderstorm,178<br />
2011-5-22,34,31,28,27,25,24,89,76,56,1010,1008,1006,10,10,10,10,5,,0.00,6,Rain-Thunderstorm,146<br />
2011-5-23,33,29,26,25,24,23,89,73,55,1010,1008,1006,10,10,10,10,3,,0.00,6,,160<br />
2011-5-24,33,30,27,26,24,24,89,72,59,1010,1008,1005,10,10,10,21,6,,0.00,5,Thunderstorm,140<br />
2011-5-25,31,28,26,26,24,23,94,79,70,1009,1007,1005,10,9,3,23,8,,0.00,6,Rain-Thunderstorm,224<br />
2011-5-26,33,30,27,25,24,23,84,71,59,1009,1007,1005,10,10,10,14,5,,0.00,6,,254<br />
2011-5-27,32,29,27,26,24,23,89,74,59,1010,1008,1006,10,10,8,13,3,,0.00,6,Rain-Thunderstorm,264<br />
2011-5-28,33,30,28,26,24,23,84,72,55,1010,1008,1006,10,10,10,14,5,,0.00,6,,227<br />
2011-5-29,32,30,28,26,25,24,89,78,70,1011,1009,1007,10,10,8,19,5,,0.00,6,Thunderstorm,176<br />
2011-5-30,32,30,28,26,25,24,84,76,66,1011,1009,1007,10,10,10,21,11,,0.00,6,Thunderstorm,160<br />
2011-5-31,33,30,27,26,25,24,89,78,59,1010,1008,1007,10,9,8,19,8,,0.00,6,Rain-Thunderstorm,142<br />
2011-6-1,32,28,25,27,25,23,94,85,62,1010,1008,1007,10,7,1,24,5,,0.00,7,Rain-Thunderstorm,52<br />
2011-6-2,33,29,26,27,24,23,94,76,55,1010,1009,1007,10,9,4,14,3,,0.00,6,Thunderstorm,82<br />
2011-6-3,32,29,27,26,25,24,94,75,62,1011,1008,1006,10,10,10,16,5,,0.00,6,Thunderstorm,125<br />
2011-6-4,31,28,25,26,25,24,100,83,66,1010,1008,1005,10,8,1,14,5,,0.00,6,Rain-Thunderstorm,122<br />
2011-6-5,29,27,24,26,24,23,94,91,79,1011,1009,1007,10,7,0,26,6,,0.00,7,Rain-Thunderstorm,298<br />
2011-6-6,30,28,25,26,24,23,94,85,74,1012,1009,1007,10,10,6,13,5,,0.00,7,Rain,143<br />
2011-6-7,32,29,27,26,24,23,89,75,59,1011,1009,1006,10,10,10,8,2,,0.00,6,,151<br />
2011-6-8,34,31,28,27,26,25,84,74,59,1010,1008,1006,10,10,10,10,3,,0.00,5,Thunderstorm,145<br />
2011-6-9,30,28,26,26,25,24,94,85,74,1011,1008,1006,10,10,8,6,2,,0.00,7,Rain,136<br />
2011-6-10,31,29,28,26,25,24,89,75,66,1009,1008,1006,10,10,9,11,3,,0.00,6,,150<br />
2011-6-11,31,27,24,26,24,23,94,87,70,1011,1009,1008,10,8,0,10,2,,0.00,6,Rain-Thunderstorm,132<br />
2011-6-12,32,29,26,26,24,23,89,77,62,1010,1009,1007,10,10,8,8,2,,0.00,5,Thunderstorm,102<br />
2011-6-13,31,29,27,26,25,24,94,77,66,1011,1009,1008,10,10,8,8,2,,0.00,6,Rain-Thunderstorm,114<br />
2011-6-14,31,29,28,26,25,24,89,78,70,1011,1010,1008,10,10,10,10,3,,0.00,6,,158<br />
2011-6-15,33,30,28,26,25,24,89,75,63,1011,1010,1008,10,10,10,10,3,,0.00,6,,151<br />
2011-6-16,33,28,24,25,23,22,94,76,52,1012,1010,1008,10,9,6,10,6,,0.00,5,Rain-Thunderstorm,182<br />
2011-6-17,31,29,28,25,24,23,84,73,62,1011,1009,1007,10,10,10,13,8,,0.00,6,,163<br />
2011-6-18,29,27,24,25,24,23,94,85,79,1011,1009,1007,10,9,1,14,8,,0.00,5,Rain-Thunderstorm,166<br />
2011-6-19,32,29,27,26,25,23,89,77,62,1009,1008,1007,10,10,10,10,5,,0.00,6,Rain,144<br />
2011-6-20,32,29,27,26,25,23,89,76,62,1010,1008,1006,10,10,10,8,3,,0.00,6,,132<br />
2011-6-21,33,30,28,26,26,24,89,75,63,1010,1008,1006,10,10,10,8,5,,0.00,6,,144<br />
2011-6-22,32,30,28,26,26,25,89,78,66,1009,1007,1005,10,10,10,10,5,,0.00,6,Rain,140<br />
2011-6-23,30,28,25,25,24,23,100,83,70,1009,1007,1005,10,9,3,23,6,,0.00,6,Rain-Thunderstorm,228<br />
2011-6-24,32,30,28,26,25,24,84,74,62,1008,1006,1005,10,10,10,19,10,,0.00,6,,208<br />
2011-6-25,31,28,26,26,25,24,94,81,70,1009,1007,1005,10,9,4,24,10,,0.00,6,Rain-Thunderstorm,208<br />
2011-6-26,31,28,25,26,24,23,94,78,66,1010,1008,1006,10,9,2,19,10,,0.00,5,Rain,196<br />
2011-6-27,32,29,27,26,24,24,89,75,62,1010,1008,1006,10,9,3,16,5,,0.00,5,Rain,219<br />
2011-6-28,30,28,27,27,25,23,89,79,66,1010,1008,1006,10,10,8,21,8,39,0.00,6,,212<br />
2011-6-29,32,29,27,27,25,23,89,78,62,1010,1009,1007,10,9,6,24,10,,0.00,5,Rain-Thunderstorm,219<br />
2011-6-30,28,26,24,25,23,22,100,89,83,1012,1010,1008,10,7,1,14,5,,0.00,6,Rain-Thunderstorm,211<br />
2011-7-1,31,28,25,25,24,23,94,78,62,1011,1009,1007,10,10,10,13,5,,0.00,6,Rain,176<br />
2011-7-2,32,29,27,26,24,23,89,75,59,1010,1008,1007,10,10,10,14,6,,0.00,6,,172<br />
2011-7-3,31,29,27,25,24,24,89,77,66,1011,1009,1008,10,10,10,16,5,,0.00,6,,165<br />
2011-7-4,31,28,26,26,25,23,94,76,62,1011,1010,1008,10,10,8,14,5,,0.00,6,,193<br />
2011-7-5,32,30,28,25,25,25,84,75,66,1011,1009,1007,10,10,10,16,8,,0.00,6,Thunderstorm,183<br />
2011-7-6,32,30,28,25,24,24,84,73,62,1010,1008,1006,10,10,10,13,8,,0.00,6,Thunderstorm,154<br />
2011-7-7,32,30,28,25,25,24,84,74,62,1011,1009,1007,10,10,8,10,5,,0.00,6,Thunderstorm,71<br />
2011-7-8,32,30,28,25,24,23,84,74,62,1012,1010,1008,10,10,10,11,6,,0.00,6,,164<br />
2011-7-9,32,30,28,25,24,23,84,74,59,1011,1009,1007,10,10,10,13,6,,0.00,6,,167<br />
2011-7-10,32,29,27,26,24,22,89,77,62,1009,1007,1005,10,9,6,14,5,,0.00,6,Rain-Thunderstorm,176<br />
2011-7-11,32,30,28,26,24,23,84,74,62,1009,1007,1005,10,9,8,10,5,,0.00,6,,177<br />
2011-7-12,31,27,24,25,24,23,94,78,62,1009,1007,1005,10,10,8,11,5,,0.00,6,Rain,185<br />
2011-7-13,33,30,28,26,24,23,89,73,59,1009,1007,1005,10,10,10,11,6,,0.00,6,,175<br />
2011-7-14,32,30,28,26,24,23,84,73,59,1010,1008,1006,10,10,10,11,6,,0.00,6,,154<br />
2011-7-15,31,28,26,25,24,23,94,83,70,1011,1009,1007,10,9,6,16,5,,0.00,6,Rain,132<br />
2011-7-16,29,27,25,24,23,23,89,79,70,1011,1009,1008,10,10,10,13,8,,0.00,6,,186<br />
2011-7-17,31,29,27,26,24,23,84,77,62,1010,1008,1007,10,9,4,10,3,,0.00,5,Rain,150<br />
2011-7-18,32,29,27,26,23,22,89,70,55,1011,1009,1007,10,10,8,10,5,,0.00,6,,164<br />
2011-7-19,32,30,28,25,24,23,84,72,62,1011,1009,1007,10,10,10,13,6,,0.00,6,,164<br />
2011-7-20,32,30,28,25,24,23,84,73,59,1011,1009,1007,10,10,10,11,6,,0.00,6,,167<br />
2011-7-21,32,30,28,26,24,23,84,74,62,1011,1009,1007,10,10,10,10,5,,0.00,6,Thunderstorm,143<br />
2011-7-22,30,27,24,26,23,22,94,80,62,1011,1009,1006,10,9,0,24,6,,0.00,6,Rain-Thunderstorm,214<br />
2011-7-23,32,29,26,25,24,22,89,74,62,1010,1008,1006,10,9,6,19,6,,0.00,6,,151<br />
2011-7-24,32,29,27,26,24,23,89,75,62,1009,1008,1006,10,10,10,19,10,,0.00,6,,153<br />
2011-7-25,31,28,25,25,23,21,94,76,62,1010,1009,1007,10,10,8,14,6,,0.00,6,Thunderstorm,163<br />
2011-7-26,31,28,26,26,25,24,89,79,70,1011,1009,1008,10,9,3,19,8,,0.00,5,Rain,151<br />
2011-7-27,32,28,24,26,25,22,89,77,62,1011,1009,1007,10,10,6,19,8,,0.00,6,Rain,154<br />
2011-7-28,31,29,28,25,24,22,84,74,58,1010,1008,1007,10,10,10,26,13,,0.00,6,,169<br />
2011-7-29,32,29,26,26,24,22,89,73,55,1010,1008,1006,10,10,10,21,14,,0.00,6,,165<br />
2011-7-30,32,30,28,25,24,22,84,72,58,1009,1007,1005,10,10,10,19,13,,0.00,6,,152<br />
2011-7-31,31,29,28,24,24,23,79,71,62,1009,1007,1006,10,10,10,16,13,,0.00,6,,146<br />
2011-8-1,32,30,28,26,24,23,84,71,62,1010,1008,1006,10,10,10,16,11,,0.00,6,,153<br />
2011-8-2,32,30,28,25,24,23,84,74,59,1011,1009,1008,10,10,10,14,10,,0.00,6,,154<br />
2011-8-3,32,29,26,26,26,23,94,80,66,1011,1010,1007,10,10,5,14,8,,0.00,6,Rain,127<br />
2011-8-4,28,27,26,26,24,23,94,90,79,1012,1010,1009,10,7,4,10,3,,0.00,7,Rain-Thunderstorm,290<br />
2011-8-5,33,29,25,25,23,21,94,71,52,1010,1008,1007,10,10,10,16,6,,0.00,6,,201<br />
2011-8-6,33,30,27,26,24,23,89,76,55,1009,1007,1005,10,10,10,24,8,,0.00,6,Thunderstorm,153<br />
