Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),2014,5,1,16,11.6,15.8,16,—,—,—,—,—
Pasir Ris (West),2014,5,2,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,5,3,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,5,4,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,5,5,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,5,6,2.2,2,2,2,—,—,—,—,—
Pasir Ris (West),2014,5,7,29.6,22.2,23.2,26,—,—,—,—,—
Pasir Ris (West),2014,5,8,17.2,17,17.2,17.2,—,—,—,—,—
Pasir Ris (West),2014,5,9,0.4,0.2,0.4,0.4,—,—,—,—,—
Pasir Ris (West),2014,5,10,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,5,11,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,5,12,16,16,16,16,—,—,—,—,—
Pasir Ris (West),2014,5,13,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,5,14,0.2,0.2,0.2,0.2,—,—,—,—,—
Pasir Ris (West),2014,5,15,9.4,9.4,9.4,9.4,—,—,—,—,—
Pasir Ris (West),2014,5,16,26.4,21.8,26.2,26.4,—,—,—,—,—
Pasir Ris (West),2014,5,17,6.2,3.4,3.6,5.8,—,—,—,—,—
Pasir Ris (West),2014,5,18,25.8,11.2,13.2,16.4,—,—,—,—,—
Pasir Ris (West),2014,5,19,28.2,18.8,27.4,28,—,—,—,—,—
Pasir Ris (West),2014,5,20,3.8,1.2,2.4,3.6,—,—,—,—,—
Pasir Ris (West),2014,5,21,3.8,1.6,2,3,—,—,—,—,—
Pasir Ris (West),2014,5,22,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,5,23,1.6,0.8,0.8,0.8,—,—,—,—,—
Pasir Ris (West),2014,5,24,0.2,0.2,0.2,0.2,—,—,—,—,—
Pasir Ris (West),2014,5,25,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,5,26,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,5,27,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,5,28,13,12.2,12.8,12.8,—,—,—,—,—
Pasir Ris (West),2014,5,29,4.2,2,2.4,4,—,—,—,—,—
Pasir Ris (West),2014,5,30,15.8,11.2,14.2,14.8,—,—,—,—,—
Pasir Ris (West),2014,5,31,0,0,0,0,—,—,—,—,—
