Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),2015,4,1,7.4,6,6.4,6.4,—,—,—,—,—
Pasir Ris (West),2015,4,2,12.2,10.4,10.4,12,—,—,—,—,—
Pasir Ris (West),2015,4,3,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,4,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,5,8.4,6.2,6.6,6.8,—,—,—,—,—
Pasir Ris (West),2015,4,6,5.6,5.4,5.6,5.6,—,—,—,—,—
Pasir Ris (West),2015,4,7,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,8,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,9,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,10,0.4,0.2,0.4,0.4,—,—,—,—,—
Pasir Ris (West),2015,4,11,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,12,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,13,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,14,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,15,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,16,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,17,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,18,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,19,8.8,6,8.2,8.8,—,—,—,—,—
Pasir Ris (West),2015,4,20,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,21,29,26.8,28.8,29,—,—,—,—,—
Pasir Ris (West),2015,4,22,0.4,0.4,0.4,0.4,—,—,—,—,—
Pasir Ris (West),2015,4,23,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,24,1.2,1.2,1.2,1.2,—,—,—,—,—
Pasir Ris (West),2015,4,25,0.8,0.8,0.8,0.8,—,—,—,—,—
Pasir Ris (West),2015,4,26,11.6,7.4,7.8,7.8,—,—,—,—,—
Pasir Ris (West),2015,4,27,0.2,0.2,0.2,0.2,—,—,—,—,—
Pasir Ris (West),2015,4,28,5.4,3.6,4,4,—,—,—,—,—
Pasir Ris (West),2015,4,29,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2015,4,30,6.2,4.8,4.8,4.8,—,—,—,—,—
