Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),2014,6,1,7.6,5.2,5.2,5.2,—,—,—,—,—
Pasir Ris (West),2014,6,2,0.6,0.6,0.6,0.6,—,—,—,—,—
Pasir Ris (West),2014,6,3,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,4,62.2,38.2,39.4,39.4,—,—,—,—,—
Pasir Ris (West),2014,6,5,8.4,5,5,5,—,—,—,—,—
Pasir Ris (West),2014,6,6,30.8,19.4,25.6,28.6,—,—,—,—,—
Pasir Ris (West),2014,6,7,0.2,0.2,0.2,0.2,—,—,—,—,—
Pasir Ris (West),2014,6,8,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,9,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,10,1.2,0.8,1,1.2,—,—,—,—,—
Pasir Ris (West),2014,6,11,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,12,6,5,5.8,6,—,—,—,—,—
Pasir Ris (West),2014,6,13,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,14,4.4,3.6,4.2,4.2,—,—,—,—,—
Pasir Ris (West),2014,6,15,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,16,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,17,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,18,10.2,8.8,8.8,9.8,—,—,—,—,—
Pasir Ris (West),2014,6,19,7.4,6.8,7.2,7.2,—,—,—,—,—
Pasir Ris (West),2014,6,20,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,21,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,22,2.2,2,2,2.2,—,—,—,—,—
Pasir Ris (West),2014,6,23,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,24,4.2,3.8,4,4.2,—,—,—,—,—
Pasir Ris (West),2014,6,25,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,26,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,27,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,28,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2014,6,29,5.6,5.4,5.6,5.6,—,—,—,—,—
Pasir Ris (West),2014,6,30,0.2,0.2,0.2,0.2,—,—,—,—,—
