Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),2016,6,1,0.6,0.2,0.4,0.4,—,—,—,—,—
Pasir Ris (West),2016,6,2,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2016,6,3,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2016,6,4,1.8,0.6,0.6,0.8,—,—,—,—,—
Pasir Ris (West),2016,6,5,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2016,6,6,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2016,6,7,2.2,2.2,2.2,2.2,—,—,—,—,—
Pasir Ris (West),2016,6,8,3.8,2.6,3,3.2,—,—,—,—,—
Pasir Ris (West),2016,6,9,0.4,0.4,0.4,0.4,—,—,—,—,—
Pasir Ris (West),2016,6,10,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2016,6,11,12,5.2,10,11.8,—,—,—,—,—
Pasir Ris (West),2016,6,12,0,0,0,0,—,—,—,—,—
Pasir Ris (West),2016,6,13,1.2,1.2,1.2,1.2,—,—,—,—,—
Pasir Ris (West),2016,6,14,0.2,0.2,0.2,0.2,—,—,—,—,—
Pasir Ris (West),2016,6,15,51.6,39.4,50.2,51.6,—,—,—,—,—
Pasir Ris (West),2016,6,16,3,3,3,3,—,—,—,—,—
Pasir Ris (West),2016,6,17,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2016,6,18,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2016,6,19,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2016,6,20,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2016,6,21,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2016,6,22,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2016,6,23,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2016,6,24,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2016,6,25,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2016,6,26,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2016,6,27,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2016,6,28,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2016,6,29,—,—,—,—,—,—,—,—,—
Pasir Ris (West),2016,6,30,—,—,—,—,—,—,—,—,—
