Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty West,2016,4,1,0,0,0,0,—,—,—,—,—
Admiralty West,2016,4,2,0,0,0,0,—,—,—,—,—
Admiralty West,2016,4,3,2.4,1.6,2.2,2.4,—,—,—,—,—
Admiralty West,2016,4,4,0,0,0,0,—,—,—,—,—
Admiralty West,2016,4,5,0,0,0,0,—,—,—,—,—
Admiralty West,2016,4,6,0,0,0,0,—,—,—,—,—
Admiralty West,2016,4,7,0,0,0,0,—,—,—,—,—
Admiralty West,2016,4,8,0,0,0,0,—,—,—,—,—
Admiralty West,2016,4,9,18.6,11,16.2,18.6,—,—,—,—,—
Admiralty West,2016,4,10,0.2,0.2,0.2,0.2,—,—,—,—,—
Admiralty West,2016,4,11,0,0,0,0,—,—,—,—,—
Admiralty West,2016,4,12,3.2,3.2,3.2,3.2,—,—,—,—,—
Admiralty West,2016,4,13,0,0,0,0,—,—,—,—,—
Admiralty West,2016,4,14,0.2,0.2,0.2,0.2,—,—,—,—,—
Admiralty West,2016,4,15,2,1.2,1.8,2,—,—,—,—,—
Admiralty West,2016,4,16,9.2,8,9,9.2,—,—,—,—,—
Admiralty West,2016,4,17,0.6,0.6,0.6,0.6,—,—,—,—,—
Admiralty West,2016,4,18,0,0,0,0,—,—,—,—,—
Admiralty West,2016,4,19,0,0,0,0,—,—,—,—,—
Admiralty West,2016,4,20,0,0,0,0,—,—,—,—,—
Admiralty West,2016,4,21,0,0,0,0,—,—,—,—,—
Admiralty West,2016,4,22,2.6,2.6,2.6,2.6,—,—,—,—,—
Admiralty West,2016,4,23,15.6,15.4,15.4,15.4,—,—,—,—,—
Admiralty West,2016,4,24,20.4,14.4,18.2,20.2,—,—,—,—,—
Admiralty West,2016,4,25,54,37.6,45.8,53.8,—,—,—,—,—
Admiralty West,2016,4,26,8,7.2,7.8,7.8,—,—,—,—,—
Admiralty West,2016,4,27,6.4,4.8,5.8,6.2,—,—,—,—,—
Admiralty West,2016,4,28,35.6,16.6,30.4,35.6,—,—,—,—,—
Admiralty West,2016,4,29,19.2,15.8,19.2,19.2,—,—,—,—,—
Admiralty West,2016,4,30,2,1.8,2,2,—,—,—,—,—
