Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Nicoll Highway,2015,4,1,0.2,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2015,4,2,58,43.2,56.8,58,—,—,—,—,—
Nicoll Highway,2015,4,3,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,4,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,5,1.4,1.4,1.4,1.4,—,—,—,—,—
Nicoll Highway,2015,4,6,19.2,14.8,19,19.2,—,—,—,—,—
Nicoll Highway,2015,4,7,15.6,12.6,14.6,15.6,—,—,—,—,—
Nicoll Highway,2015,4,8,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,9,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,10,1,0.6,0.8,1,—,—,—,—,—
Nicoll Highway,2015,4,11,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,12,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,13,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,14,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,15,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,16,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,17,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,18,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,19,4.8,3.2,3.8,4.8,—,—,—,—,—
Nicoll Highway,2015,4,20,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,21,0.2,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2015,4,22,9.8,9.2,9.2,9.2,—,—,—,—,—
Nicoll Highway,2015,4,23,0.8,0.8,0.8,0.8,—,—,—,—,—
Nicoll Highway,2015,4,24,17.8,17.4,17.8,17.8,—,—,—,—,—
Nicoll Highway,2015,4,25,54.6,28,29.6,54.2,—,—,—,—,—
Nicoll Highway,2015,4,26,31,29,29.8,29.8,—,—,—,—,—
Nicoll Highway,2015,4,27,30.6,29.6,30.6,30.6,—,—,—,—,—
Nicoll Highway,2015,4,28,32.8,26.2,31.2,31.8,—,—,—,—,—
Nicoll Highway,2015,4,29,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,4,30,—,—,—,—,—,—,—,—,—
