Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Nicoll Highway,2014,9,1,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,2,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,3,45.4,36.2,43,45.4,—,—,—,—,—
Nicoll Highway,2014,9,4,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,5,0.2,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2014,9,6,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,7,0.6,0.6,0.6,0.6,—,—,—,—,—
Nicoll Highway,2014,9,8,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,9,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,10,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,11,62.2,37.8,49.6,56,—,—,—,—,—
Nicoll Highway,2014,9,12,0.2,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2014,9,13,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,14,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,15,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,16,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,17,2.8,2.8,2.8,2.8,—,—,—,—,—
Nicoll Highway,2014,9,18,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,19,11,11,11,11,—,—,—,—,—
Nicoll Highway,2014,9,20,28.2,19.6,22.2,23.2,—,—,—,—,—
Nicoll Highway,2014,9,21,3.6,1.6,2.8,3.2,—,—,—,—,—
Nicoll Highway,2014,9,22,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,23,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,24,1.2,0.8,0.8,1,—,—,—,—,—
Nicoll Highway,2014,9,25,11.2,4.4,6.2,6.8,—,—,—,—,—
Nicoll Highway,2014,9,26,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,27,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,28,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,29,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,9,30,0,0,0,0,—,—,—,—,—
