Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Nicoll Highway,2014,5,1,0.8,0.6,0.8,0.8,—,—,—,—,—
Nicoll Highway,2014,5,2,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,3,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,4,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,5,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,6,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,7,26,23.8,25.6,25.6,—,—,—,—,—
Nicoll Highway,2014,5,8,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,9,0.8,0.6,0.6,0.8,—,—,—,—,—
Nicoll Highway,2014,5,10,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,11,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,12,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,13,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,14,24.4,22.4,24.2,24.4,—,—,—,—,—
Nicoll Highway,2014,5,15,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,16,2.6,2,2.6,2.6,—,—,—,—,—
Nicoll Highway,2014,5,17,1,1,1,1,—,—,—,—,—
Nicoll Highway,2014,5,18,51.8,20.6,25,36.8,—,—,—,—,—
Nicoll Highway,2014,5,19,17.2,8,8.6,8.6,—,—,—,—,—
Nicoll Highway,2014,5,20,4,1.2,2,3.6,—,—,—,—,—
Nicoll Highway,2014,5,21,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,22,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,23,1.6,0.8,0.8,1.2,—,—,—,—,—
Nicoll Highway,2014,5,24,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,25,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,26,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,5,27,0.8,0.6,0.8,0.8,—,—,—,—,—
Nicoll Highway,2014,5,28,13.4,6,12,12.4,—,—,—,—,—
Nicoll Highway,2014,5,29,8.4,7.2,8.4,8.4,—,—,—,—,—
Nicoll Highway,2014,5,30,1.6,0.4,0.6,0.6,—,—,—,—,—
Nicoll Highway,2014,5,31,0,0,0,0,—,—,—,—,—
