Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Nicoll Highway,2014,11,1,6.4,6,6,6.4,—,—,—,—,—
Nicoll Highway,2014,11,2,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,11,3,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,11,4,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,11,5,40.8,32,34.8,40,—,—,—,—,—
Nicoll Highway,2014,11,6,5.8,5.6,5.8,5.8,—,—,—,—,—
Nicoll Highway,2014,11,7,22.6,13.6,15.4,16.6,—,—,—,—,—
Nicoll Highway,2014,11,8,49.4,20.4,22,23.8,—,—,—,—,—
Nicoll Highway,2014,11,9,8,4.2,5.8,6,—,—,—,—,—
Nicoll Highway,2014,11,10,0.2,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2014,11,11,55.2,34.2,45,53.2,—,—,—,—,—
Nicoll Highway,2014,11,12,0.4,0.4,0.4,0.4,—,—,—,—,—
Nicoll Highway,2014,11,13,1,0.4,0.8,1,—,—,—,—,—
Nicoll Highway,2014,11,14,0.6,0.2,0.2,0.4,—,—,—,—,—
Nicoll Highway,2014,11,15,0.8,0.4,0.4,0.6,—,—,—,—,—
Nicoll Highway,2014,11,16,9.6,7.4,9.2,9.4,—,—,—,—,—
Nicoll Highway,2014,11,17,6.2,5.2,5.4,5.8,—,—,—,—,—
Nicoll Highway,2014,11,18,6.4,1,1.8,2.8,—,—,—,—,—
Nicoll Highway,2014,11,19,0.2,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2014,11,20,14.6,6.8,7.2,7.4,—,—,—,—,—
Nicoll Highway,2014,11,21,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,11,22,0.2,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2014,11,23,17.2,14.4,15,15.2,—,—,—,—,—
Nicoll Highway,2014,11,24,70,37,52.2,59.6,—,—,—,—,—
Nicoll Highway,2014,11,25,1.6,1.4,1.6,1.6,—,—,—,—,—
Nicoll Highway,2014,11,26,46.4,26.4,31,43.8,—,—,—,—,—
Nicoll Highway,2014,11,27,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,11,28,0.4,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2014,11,29,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,11,30,0,0,0,0,—,—,—,—,—
