Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Nicoll Highway,2014,6,1,12,8,8.2,8.2,—,—,—,—,—
Nicoll Highway,2014,6,2,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,6,3,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,6,4,3.8,1.2,1.2,2,—,—,—,—,—
Nicoll Highway,2014,6,5,3.8,1.2,2.4,2.6,—,—,—,—,—
Nicoll Highway,2014,6,6,5,1.6,1.8,3.4,—,—,—,—,—
Nicoll Highway,2014,6,7,3,1.8,2.8,2.8,—,—,—,—,—
Nicoll Highway,2014,6,8,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,6,9,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,6,10,0.8,0.6,0.8,0.8,—,—,—,—,—
Nicoll Highway,2014,6,11,0.2,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2014,6,12,8.6,6.8,8,8.4,—,—,—,—,—
Nicoll Highway,2014,6,13,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,6,14,6.4,5.6,6,6,—,—,—,—,—
Nicoll Highway,2014,6,15,2.4,1.8,2.4,2.4,—,—,—,—,—
Nicoll Highway,2014,6,16,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,6,17,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,6,18,9.4,6.8,7.4,8.4,—,—,—,—,—
Nicoll Highway,2014,6,19,6.2,5.2,6,6,—,—,—,—,—
Nicoll Highway,2014,6,20,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,6,21,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,6,22,8,8,8,8,—,—,—,—,—
Nicoll Highway,2014,6,23,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,6,24,0.2,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2014,6,25,0.2,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2014,6,26,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,6,27,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,6,28,0,0,0,0,—,—,—,—,—
Nicoll Highway,2014,6,29,0.6,0.6,0.6,0.6,—,—,—,—,—
Nicoll Highway,2014,6,30,12.2,6.8,8.8,10.8,—,—,—,—,—
