Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Nicoll Highway,2015,8,1,0.2,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2015,8,2,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,3,53.8,35.2,48.2,49.8,—,—,—,—,—
Nicoll Highway,2015,8,4,26.2,16.4,21.2,24,—,—,—,—,—
Nicoll Highway,2015,8,5,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,6,7.4,4.4,4.6,6.8,—,—,—,—,—
Nicoll Highway,2015,8,7,35.2,15.6,19.6,25,—,—,—,—,—
Nicoll Highway,2015,8,8,35.6,33.6,35,35,—,—,—,—,—
Nicoll Highway,2015,8,9,14.4,12.8,13.8,14,—,—,—,—,—
Nicoll Highway,2015,8,10,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,11,1,1,1,1,—,—,—,—,—
Nicoll Highway,2015,8,12,4.8,1,1.8,2,—,—,—,—,—
Nicoll Highway,2015,8,13,2,2,2,2,—,—,—,—,—
Nicoll Highway,2015,8,14,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,15,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,16,0.2,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2015,8,17,11.2,11.2,11.2,11.2,—,—,—,—,—
Nicoll Highway,2015,8,18,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,19,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,20,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,21,0.2,0.2,0.2,0.2,—,—,—,—,—
Nicoll Highway,2015,8,22,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,23,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,24,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,25,1,1,1,1,—,—,—,—,—
Nicoll Highway,2015,8,26,2.4,2.4,2.4,2.4,—,—,—,—,—
Nicoll Highway,2015,8,27,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,28,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,29,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,30,0,0,0,0,—,—,—,—,—
Nicoll Highway,2015,8,31,0,0,0,0,—,—,—,—,—
