Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Serangoon,2016,1,1,2,0.6,0.6,0.8,—,—,—,—,—
Serangoon,2016,1,2,29,10.4,17.2,26.4,—,—,—,—,—
Serangoon,2016,1,3,2.6,0.6,1.2,1.6,—,—,—,—,—
Serangoon,2016,1,4,6,4.8,5.6,5.6,—,—,—,—,—
Serangoon,2016,1,5,—,—,—,—,—,—,—,—,—
Serangoon,2016,1,6,—,—,—,—,—,—,—,—,—
Serangoon,2016,1,7,—,—,—,—,—,—,—,—,—
Serangoon,2016,1,8,0,0,0,0,—,—,—,—,—
Serangoon,2016,1,9,8.6,5.8,8.6,8.6,—,—,—,—,—
Serangoon,2016,1,10,0,0,0,0,—,—,—,—,—
Serangoon,2016,1,11,1.2,1.2,1.2,1.2,—,—,—,—,—
Serangoon,2016,1,12,0,0,0,0,—,—,—,—,—
Serangoon,2016,1,13,0,0,0,0,—,—,—,—,—
Serangoon,2016,1,14,3.6,3.6,3.6,3.6,—,—,—,—,—
Serangoon,2016,1,15,16,7,11,16,—,—,—,—,—
Serangoon,2016,1,16,22,15.6,17.6,21.8,—,—,—,—,—
Serangoon,2016,1,17,8,6,6.8,6.8,—,—,—,—,—
Serangoon,2016,1,18,1.2,0.8,1,1,—,—,—,—,—
Serangoon,2016,1,19,5.4,5.2,5.2,5.2,—,—,—,—,—
Serangoon,2016,1,20,2.8,2.4,2.6,2.6,—,—,—,—,—
Serangoon,2016,1,21,0.6,0.4,0.4,0.6,—,—,—,—,—
Serangoon,2016,1,22,14.4,7.6,9.2,9.4,—,—,—,—,—
Serangoon,2016,1,23,5.2,4,5,5,—,—,—,—,—
Serangoon,2016,1,24,1.8,1.8,1.8,1.8,—,—,—,—,—
Serangoon,2016,1,25,7,3.2,4.4,4.4,—,—,—,—,—
Serangoon,2016,1,26,3.6,1.6,1.6,2.4,—,—,—,—,—
Serangoon,2016,1,27,0,0,0,0,—,—,—,—,—
Serangoon,2016,1,28,0,0,0,0,—,—,—,—,—
Serangoon,2016,1,29,2.6,2,2.2,2.4,—,—,—,—,—
Serangoon,2016,1,30,0,0,0,0,—,—,—,—,—
Serangoon,2016,1,31,0.2,0.2,0.2,0.2,—,—,—,—,—
