Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Serangoon,2016,2,1,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,2,4,3.6,3.8,4,—,—,—,—,—
Serangoon,2016,2,3,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,4,6.4,3.4,4,4,—,—,—,—,—
Serangoon,2016,2,5,5,3.6,4,4.8,—,—,—,—,—
Serangoon,2016,2,6,16.2,6.8,10.2,10.2,—,—,—,—,—
Serangoon,2016,2,7,25.2,16.6,17.6,18,—,—,—,—,—
Serangoon,2016,2,8,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,9,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,10,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,11,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,12,10.4,9,9.4,10,—,—,—,—,—
Serangoon,2016,2,13,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,14,27,20.2,21.8,23,—,—,—,—,—
Serangoon,2016,2,15,0.2,0.2,0.2,0.2,—,—,—,—,—
Serangoon,2016,2,16,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,17,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,18,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,19,88.8,20.2,28,41.8,—,—,—,—,—
Serangoon,2016,2,20,5.8,3.2,4,4.2,—,—,—,—,—
Serangoon,2016,2,21,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,22,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,23,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,24,12.8,5.2,7,9,—,—,—,—,—
Serangoon,2016,2,25,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,26,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,27,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,28,0,0,0,0,—,—,—,—,—
Serangoon,2016,2,29,0,0,0,0,—,—,—,—,—
