Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2015,4,1,25,22.4,25,25,—,—,—,—,—
Choa Chu Kang (Central),2015,4,2,20,17.6,19.2,20,—,—,—,—,—
Choa Chu Kang (Central),2015,4,3,1.8,1.6,1.8,1.8,—,—,—,—,—
Choa Chu Kang (Central),2015,4,4,9.8,9,9,9,—,—,—,—,—
Choa Chu Kang (Central),2015,4,5,18.4,13.6,16,17.4,—,—,—,—,—
Choa Chu Kang (Central),2015,4,6,8.2,8,8,8,—,—,—,—,—
Choa Chu Kang (Central),2015,4,7,2.6,2.6,2.6,2.6,—,—,—,—,—
Choa Chu Kang (Central),2015,4,8,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,4,9,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,4,10,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,4,11,25.2,18.6,23.8,25,—,—,—,—,—
Choa Chu Kang (Central),2015,4,12,0.8,0.8,0.8,0.8,—,—,—,—,—
Choa Chu Kang (Central),2015,4,13,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2015,4,14,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,4,15,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,4,16,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,4,17,12.6,6.2,6.6,11.8,—,—,—,—,—
Choa Chu Kang (Central),2015,4,18,10,9.6,10,10,—,—,—,—,—
Choa Chu Kang (Central),2015,4,19,1.4,1,1,1,—,—,—,—,—
Choa Chu Kang (Central),2015,4,20,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,4,21,3.2,2.4,2.6,2.6,—,—,—,—,—
Choa Chu Kang (Central),2015,4,22,37.6,15,18.8,19,—,—,—,—,—
Choa Chu Kang (Central),2015,4,23,13.4,13,13.2,13.2,—,—,—,—,—
Choa Chu Kang (Central),2015,4,24,5,3.2,4.4,5,—,—,—,—,—
Choa Chu Kang (Central),2015,4,25,20.4,18.8,20.2,20.4,—,—,—,—,—
Choa Chu Kang (Central),2015,4,26,12.2,6,6,6,—,—,—,—,—
Choa Chu Kang (Central),2015,4,27,22.8,21.6,22.4,22.8,—,—,—,—,—
Choa Chu Kang (Central),2015,4,28,72.6,38.2,42.4,46.2,—,—,—,—,—
Choa Chu Kang (Central),2015,4,29,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2015,4,30,5.2,2.6,3.4,3.6,—,—,—,—,—
