Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2015,10,1,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,2,6,2,2.8,4.8,—,—,—,—,—
Choa Chu Kang (Central),2015,10,3,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,4,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,5,0.8,0.6,0.6,0.6,—,—,—,—,—
Choa Chu Kang (Central),2015,10,6,9,8.8,9,9,—,—,—,—,—
Choa Chu Kang (Central),2015,10,7,11.4,9.2,9.2,9.2,—,—,—,—,—
Choa Chu Kang (Central),2015,10,8,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2015,10,9,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,10,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,11,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,12,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,13,7.6,6.2,7.6,7.6,—,—,—,—,—
Choa Chu Kang (Central),2015,10,14,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,15,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,16,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,17,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,18,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,19,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,20,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,21,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,22,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,23,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,24,8.2,5.6,5.6,5.6,—,—,—,—,—
Choa Chu Kang (Central),2015,10,25,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,26,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,27,5.8,3.2,3.2,4.4,—,—,—,—,—
Choa Chu Kang (Central),2015,10,28,16,9.8,11,13.6,—,—,—,—,—
Choa Chu Kang (Central),2015,10,29,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2015,10,30,9.8,6.8,9.6,9.8,—,—,—,—,—
Choa Chu Kang (Central),2015,10,31,21.4,10.8,17.2,21,—,—,—,—,—
