Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2014,4,1,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,4,2,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,4,3,2.2,2.2,2.2,2.2,—,—,—,—,—
Choa Chu Kang (Central),2014,4,4,7.4,3.6,3.8,7.4,—,—,—,—,—
Choa Chu Kang (Central),2014,4,5,7.8,6.4,7.2,7.6,—,—,—,—,—
Choa Chu Kang (Central),2014,4,6,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2014,4,7,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,4,8,26.4,14.8,20.2,26.2,—,—,—,—,—
Choa Chu Kang (Central),2014,4,9,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,4,10,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,4,11,1,0.8,1,1,—,—,—,—,—
Choa Chu Kang (Central),2014,4,12,1.4,0.6,0.6,0.8,—,—,—,—,—
Choa Chu Kang (Central),2014,4,13,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2014,4,14,23.6,17.6,20.6,21.8,—,—,—,—,—
Choa Chu Kang (Central),2014,4,15,4.6,4.2,4.6,4.6,—,—,—,—,—
Choa Chu Kang (Central),2014,4,16,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2014,4,17,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,4,18,2,1,1.6,1.8,—,—,—,—,—
Choa Chu Kang (Central),2014,4,19,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,4,20,1,1,1,1,—,—,—,—,—
Choa Chu Kang (Central),2014,4,21,4.8,2.2,3.6,4.8,—,—,—,—,—
Choa Chu Kang (Central),2014,4,22,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,4,23,34.8,21.8,29.4,33.4,—,—,—,—,—
Choa Chu Kang (Central),2014,4,24,1.8,1.2,1.6,1.6,—,—,—,—,—
Choa Chu Kang (Central),2014,4,25,1.4,1,1.2,1.4,—,—,—,—,—
Choa Chu Kang (Central),2014,4,26,18.2,16.8,18,18,—,—,—,—,—
Choa Chu Kang (Central),2014,4,27,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,4,28,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,4,29,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,4,30,0,0,0,0,—,—,—,—,—
