Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2016,5,1,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2016,5,2,18,7.8,12,15.8,—,—,—,—,—
Choa Chu Kang (Central),2016,5,3,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2016,5,4,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2016,5,5,6,6,6,6,—,—,—,—,—
Choa Chu Kang (Central),2016,5,6,1.6,1.6,1.6,1.6,—,—,—,—,—
Choa Chu Kang (Central),2016,5,7,5.2,2.6,3.8,4.4,—,—,—,—,—
Choa Chu Kang (Central),2016,5,8,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2016,5,9,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2016,5,10,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2016,5,11,24,19.4,22.8,23.8,—,—,—,—,—
Choa Chu Kang (Central),2016,5,12,0.4,0.4,0.4,0.4,—,—,—,—,—
Choa Chu Kang (Central),2016,5,13,0.4,0.4,0.4,0.4,—,—,—,—,—
Choa Chu Kang (Central),2016,5,14,48,20,33.2,47.4,—,—,—,—,—
Choa Chu Kang (Central),2016,5,15,46.6,30.6,37,46.6,—,—,—,—,—
Choa Chu Kang (Central),2016,5,16,2,1,1.4,1.8,—,—,—,—,—
Choa Chu Kang (Central),2016,5,17,15.2,14.8,15,15.2,—,—,—,—,—
Choa Chu Kang (Central),2016,5,18,25,11.8,12.8,14.8,—,—,—,—,—
Choa Chu Kang (Central),2016,5,19,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2016,5,20,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2016,5,21,7.2,3.4,3.6,4,—,—,—,—,—
Choa Chu Kang (Central),2016,5,22,32.6,13.2,25,30,—,—,—,—,—
Choa Chu Kang (Central),2016,5,23,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2016,5,24,0.8,0.6,0.8,0.8,—,—,—,—,—
Choa Chu Kang (Central),2016,5,25,10.4,10,10.4,10.4,—,—,—,—,—
Choa Chu Kang (Central),2016,5,26,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2016,5,27,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2016,5,28,32.8,28,32,32.6,—,—,—,—,—
Choa Chu Kang (Central),2016,5,29,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2016,5,30,3,2.8,2.8,2.8,—,—,—,—,—
Choa Chu Kang (Central),2016,5,31,0.2,0.2,0.2,0.2,—,—,—,—,—
