Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (Central),2014,8,1,1,1,1,1,—,—,—,—,—
Choa Chu Kang (Central),2014,8,2,25.6,23.8,25.2,25.6,—,—,—,—,—
Choa Chu Kang (Central),2014,8,3,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,8,4,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,8,5,15.8,10.6,14.4,15.6,—,—,—,—,—
Choa Chu Kang (Central),2014,8,6,17,12,16,16.6,—,—,—,—,—
Choa Chu Kang (Central),2014,8,7,5.2,5.2,5.2,5.2,—,—,—,—,—
Choa Chu Kang (Central),2014,8,8,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,8,9,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,8,10,17,15.4,17,17,—,—,—,—,—
Choa Chu Kang (Central),2014,8,11,5.8,5.2,5.6,5.8,—,—,—,—,—
Choa Chu Kang (Central),2014,8,12,1,0.8,1,1,—,—,—,—,—
Choa Chu Kang (Central),2014,8,13,0.8,0.4,0.4,0.4,—,—,—,—,—
Choa Chu Kang (Central),2014,8,14,4.6,2.6,3,3.4,—,—,—,—,—
Choa Chu Kang (Central),2014,8,15,42.2,17.6,20.6,23.8,—,—,—,—,—
Choa Chu Kang (Central),2014,8,16,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,8,17,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,8,18,0,0,0,0,—,—,—,—,—
Choa Chu Kang (Central),2014,8,19,3.2,1.8,1.8,3,—,—,—,—,—
Choa Chu Kang (Central),2014,8,20,0.6,0.6,0.6,0.6,—,—,—,—,—
Choa Chu Kang (Central),2014,8,21,14.4,11,13.6,14,—,—,—,—,—
Choa Chu Kang (Central),2014,8,22,0.2,0.2,0.2,0.2,—,—,—,—,—
Choa Chu Kang (Central),2014,8,23,46.2,26.4,27.6,30.6,—,—,—,—,—
Choa Chu Kang (Central),2014,8,24,1.6,1.4,1.4,1.6,—,—,—,—,—
Choa Chu Kang (Central),2014,8,25,11.4,9.8,10.2,10.2,—,—,—,—,—
Choa Chu Kang (Central),2014,8,26,2.2,1.6,2.2,2.2,—,—,—,—,—
Choa Chu Kang (Central),2014,8,27,23.6,8.4,13.2,17.4,—,—,—,—,—
Choa Chu Kang (Central),2014,8,28,10.2,2.8,4.4,7,—,—,—,—,—
Choa Chu Kang (Central),2014,8,29,29.8,14.4,23.4,29.8,—,—,—,—,—
Choa Chu Kang (Central),2014,8,30,7.2,5.2,7.2,7.2,—,—,—,—,—
Choa Chu Kang (Central),2014,8,31,1.2,1,1,1.2,—,—,—,—,—
