Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2016,2,1,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,2,2,1.6,1.6,1.8,—,—,—,—,—
Boon Lay (West),2016,2,3,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,4,4.2,1.4,1.6,2.8,—,—,—,—,—
Boon Lay (West),2016,2,5,16,11.6,11.8,12,—,—,—,—,—
Boon Lay (West),2016,2,6,7.8,5.2,5.6,5.6,—,—,—,—,—
Boon Lay (West),2016,2,7,17,11.2,13.4,14.8,—,—,—,—,—
Boon Lay (West),2016,2,8,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,9,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,10,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2016,2,11,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,12,30,26.2,29,29.8,—,—,—,—,—
Boon Lay (West),2016,2,13,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,14,31,16,22.2,22.6,—,—,—,—,—
Boon Lay (West),2016,2,15,3.2,3.2,3.2,3.2,—,—,—,—,—
Boon Lay (West),2016,2,16,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,17,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,18,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,19,86,19,26.4,34.6,—,—,—,—,—
Boon Lay (West),2016,2,20,13.6,8.8,12.4,12.6,—,—,—,—,—
Boon Lay (West),2016,2,21,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,22,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,23,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,24,6.6,2.2,3.4,6.4,—,—,—,—,—
Boon Lay (West),2016,2,25,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2016,2,26,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,27,0,0,0,0,—,—,—,—,—
Boon Lay (West),2016,2,28,2,2,2,2,—,—,—,—,—
Boon Lay (West),2016,2,29,0,0,0,0,—,—,—,—,—
