Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2015,3,1,1.2,0.8,1.2,1.2,—,—,—,—,—
Boon Lay (West),2015,3,2,64.2,28,43.6,64,—,—,—,—,—
Boon Lay (West),2015,3,3,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,4,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,5,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,6,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,7,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,8,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,9,11.6,9.8,10.4,11,—,—,—,—,—
Boon Lay (West),2015,3,10,4,3.8,3.8,3.8,—,—,—,—,—
Boon Lay (West),2015,3,11,13.2,4.2,4.4,6,—,—,—,—,—
Boon Lay (West),2015,3,12,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,13,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,14,47,30.4,39.4,47,—,—,—,—,—
Boon Lay (West),2015,3,15,9.8,3.4,4.2,5.4,—,—,—,—,—
Boon Lay (West),2015,3,16,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,17,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,18,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,19,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,20,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,21,2,2,2,2,—,—,—,—,—
Boon Lay (West),2015,3,22,30.4,25,28.6,30.4,—,—,—,—,—
Boon Lay (West),2015,3,23,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,24,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,25,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,26,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,27,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,28,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,29,13.2,7.8,10.2,11.8,—,—,—,—,—
Boon Lay (West),2015,3,30,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,3,31,18,15,15.4,15.4,—,—,—,—,—
