Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (West),2015,9,1,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,2,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,3,10.8,10.8,10.8,10.8,—,—,—,—,—
Boon Lay (West),2015,9,4,0.6,0.6,0.6,0.6,—,—,—,—,—
Boon Lay (West),2015,9,5,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,6,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,7,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,8,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,9,55.6,40.2,50.4,55.4,—,—,—,—,—
Boon Lay (West),2015,9,10,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,11,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,12,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,13,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,14,4.8,4.8,4.8,4.8,—,—,—,—,—
Boon Lay (West),2015,9,15,24.8,10.8,17.6,20.8,—,—,—,—,—
Boon Lay (West),2015,9,16,15,14.6,15,15,—,—,—,—,—
Boon Lay (West),2015,9,17,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,18,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,19,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,20,4.8,2.2,3.4,4.4,—,—,—,—,—
Boon Lay (West),2015,9,21,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,22,0.2,0.2,0.2,0.2,—,—,—,—,—
Boon Lay (West),2015,9,23,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,24,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,25,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,26,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,27,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,28,34.6,17,20.8,30.8,—,—,—,—,—
Boon Lay (West),2015,9,29,0,0,0,0,—,—,—,—,—
Boon Lay (West),2015,9,30,2,2,2,2,—,—,—,—,—
