Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2014,11,1,0,0,0,0,27.9,31.5,25.2,4.1,20.2
Choa Chu Kang (South),2014,11,2,0,0,0,0,29,32.9,25.4,3.4,24.1
Choa Chu Kang (South),2014,11,3,0,0,0,0,29.3,33.1,25.5,4.5,24.8
Choa Chu Kang (South),2014,11,4,0,0,0,0,29.8,34,26,4.4,21.6
Choa Chu Kang (South),2014,11,5,4,2.6,3.8,4,27.7,33.2,24.7,4.3,28.4
Choa Chu Kang (South),2014,11,6,7,6,6,6.4,26.1,30.9,24.2,4.7,27
Choa Chu Kang (South),2014,11,7,8.4,4.8,5,5,26.9,31.9,24.1,4.5,28.4
Choa Chu Kang (South),2014,11,8,29.2,8.4,13.6,14.4,27.2,32.1,23.9,5.2,28.4
Choa Chu Kang (South),2014,11,9,11.2,5,5.4,5.8,27.1,31.4,23.4,3.7,40.7
Choa Chu Kang (South),2014,11,10,3,3,3,3,27.2,30.7,24.6,3.5,30.6
Choa Chu Kang (South),2014,11,11,2.6,1.2,1.6,2.6,26.4,31,24.7,3.6,23.8
Choa Chu Kang (South),2014,11,12,7.2,6.2,7.2,7.2,26.4,32.4,23.6,3.3,31.3
Choa Chu Kang (South),2014,11,13,1,0.8,1,1,26.9,32.7,24.5,3.6,33.1
Choa Chu Kang (South),2014,11,14,0.6,0.4,0.4,0.4,27,31.2,24.2,5.4,28.8
Choa Chu Kang (South),2014,11,15,9.2,8,8,8.6,26.8,32.8,23.9,3.9,27.4
Choa Chu Kang (South),2014,11,16,0.2,0.2,0.2,0.2,26.4,30.7,24.5,3.5,23.4
Choa Chu Kang (South),2014,11,17,19.6,10.6,16.8,19.4,26.2,32.1,24.3,5,35.6
Choa Chu Kang (South),2014,11,18,3.4,0.8,1.4,2.2,25.2,26.8,24,2.9,11.5
Choa Chu Kang (South),2014,11,19,3.8,3.4,3.4,3.8,27.2,32.4,24.4,4.2,23.4
Choa Chu Kang (South),2014,11,20,24.6,23.4,24.4,24.4,26.6,31.9,24.2,3.9,35.3
Choa Chu Kang (South),2014,11,21,0.2,0.2,0.2,0.2,27.1,31.4,24.6,3.1,16.9
Choa Chu Kang (South),2014,11,22,7.8,7.6,7.8,7.8,27.1,32.3,24.9,3,26.3
Choa Chu Kang (South),2014,11,23,7.8,6.2,7.2,7.2,26.4,33.2,24.8,3.3,28.4
Choa Chu Kang (South),2014,11,24,1.6,0.8,1,1,27.2,32.2,24.5,3.6,22.7
Choa Chu Kang (South),2014,11,25,0.8,0.4,0.6,0.6,27.3,33.2,24.9,3.5,24.1
Choa Chu Kang (South),2014,11,26,33,27.6,31.4,33,26.8,33.2,23,4,27.4
Choa Chu Kang (South),2014,11,27,0,0,0,0,27.4,31.7,24.5,4.2,20.5
Choa Chu Kang (South),2014,11,28,0,0,0,0,28,32.2,25.4,4.2,23
Choa Chu Kang (South),2014,11,29,3.2,1.8,1.8,2,25.9,31.2,23.9,3.8,27.7
Choa Chu Kang (South),2014,11,30,0.2,0.2,0.2,0.2,27.3,31.7,23.8,3.2,19.1
