Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2015,8,1,0.8,0.4,0.4,0.6,26.4,30,23.7,5.3,28.4
Choa Chu Kang (South),2015,8,2,0.4,0.4,0.4,0.4,28.3,32,25,5.2,25.9
Choa Chu Kang (South),2015,8,3,5,2.4,3.2,4,25.9,28,22.6,4.2,27.7
Choa Chu Kang (South),2015,8,4,24.8,12,19.6,21,26.6,30.2,23.6,4,24.1
Choa Chu Kang (South),2015,8,5,0.2,0.2,0.2,0.2,28.2,32.3,25.2,4.2,21.2
Choa Chu Kang (South),2015,8,6,30.6,19,19.6,30.2,26.2,30.3,23.5,4.2,37.8
Choa Chu Kang (South),2015,8,7,13.4,12.4,13.2,13.2,26.2,29.7,24.5,3.7,29.5
Choa Chu Kang (South),2015,8,8,17,16.4,16.8,17,27.3,30.3,24.1,4.4,21.2
Choa Chu Kang (South),2015,8,9,8.8,6.8,8,8,26.8,30.6,22.6,4.5,44.6
Choa Chu Kang (South),2015,8,10,0,0,0,0,28.3,31.9,25.1,6.1,24.8
Choa Chu Kang (South),2015,8,11,13.2,9.4,10.4,10.4,27.5,31.5,25.3,4.9,31
Choa Chu Kang (South),2015,8,12,1,0.6,0.6,0.6,26.2,27.9,24.4,3.6,15.5
Choa Chu Kang (South),2015,8,13,0.2,0.2,0.2,0.2,28.1,32.1,25.6,5,25.9
Choa Chu Kang (South),2015,8,14,0,0,0,0,28.6,32.9,25.5,4.6,24.1
Choa Chu Kang (South),2015,8,15,0,0,0,0,29,33.6,26.1,5.4,28.1
Choa Chu Kang (South),2015,8,16,0.2,0.2,0.2,0.2,28.6,32.4,26.1,5.2,37.4
Choa Chu Kang (South),2015,8,17,0,0,0,0,28.3,31.1,25.8,5.4,38.5
Choa Chu Kang (South),2015,8,18,0,0,0,0,28.7,32.4,25.8,5.7,28.1
Choa Chu Kang (South),2015,8,19,0,0,0,0,28.6,32.3,25.1,5.1,25.2
Choa Chu Kang (South),2015,8,20,0,0,0,0,28.9,32.3,26.2,5.2,23.4
Choa Chu Kang (South),2015,8,21,22.2,19,20.8,21,27.8,31.7,24.3,4.2,37.4
Choa Chu Kang (South),2015,8,22,0.2,0.2,0.2,0.2,28.3,31.9,25.7,3.9,26.3
Choa Chu Kang (South),2015,8,23,0,0,0,0,28.7,32,26.4,6,30.2
Choa Chu Kang (South),2015,8,24,0,0,0,0,28.5,31,26.7,6.2,27.4
Choa Chu Kang (South),2015,8,25,0.4,0.4,0.4,0.4,27.4,30.7,25.3,4.2,36
Choa Chu Kang (South),2015,8,26,0,0,0,0,27.9,31.5,25.6,4.5,23
Choa Chu Kang (South),2015,8,27,0,0,0,0,28.5,33.2,25.1,5.1,25.2
Choa Chu Kang (South),2015,8,28,0,0,0,0,28.9,33.8,25.7,5.1,26.3
Choa Chu Kang (South),2015,8,29,0,0,0,0,29.5,33,27.1,6.3,27.4
Choa Chu Kang (South),2015,8,30,0,0,0,0,28.9,32,26.3,6.1,35.3
Choa Chu Kang (South),2015,8,31,0,0,0,0,28.9,32.5,26.7,6.7,29.2
