Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2015,1,1,0,0,0,0,25.8,27.3,24.3,5.7,25.2
Choa Chu Kang (South),2015,1,2,0,0,0,0,26.7,29.7,24.1,8.3,35.6
Choa Chu Kang (South),2015,1,3,0,0,0,0,27.2,30.8,24.3,7,32
Choa Chu Kang (South),2015,1,4,0,0,0,0,27.5,31.7,23.9,6.6,26.6
Choa Chu Kang (South),2015,1,5,0,0,0,0,27.8,32.5,24.4,4.9,24.5
Choa Chu Kang (South),2015,1,6,9,3.8,3.8,5,26.9,32.8,24.8,5.1,25.2
Choa Chu Kang (South),2015,1,7,0.8,0.8,0.8,0.8,26.1,30.9,24.2,4.4,20.9
Choa Chu Kang (South),2015,1,8,15.6,13.4,14.2,15.6,26.1,30.4,23.9,4.4,20.5
Choa Chu Kang (South),2015,1,9,1.8,0.8,1,1,24.8,26.8,23.7,5,21.6
Choa Chu Kang (South),2015,1,10,0.2,0.2,0.2,0.2,26.3,31.7,23.3,5.7,24.5
Choa Chu Kang (South),2015,1,11,3.4,2.8,3.4,3.4,26.4,29.5,24.9,5.8,32
Choa Chu Kang (South),2015,1,12,0,0,0,0,27.5,31.4,25.1,8.9,33.5
Choa Chu Kang (South),2015,1,13,0,0,0,0,27.7,32.1,25,10.9,34.9
Choa Chu Kang (South),2015,1,14,0,0,0,0,27.6,31.8,24.9,9.9,36.4
Choa Chu Kang (South),2015,1,15,0,0,0,0,27.4,31.8,24.6,8.5,32
Choa Chu Kang (South),2015,1,16,0,0,0,0,26.9,31.6,23.3,7.9,28.1
Choa Chu Kang (South),2015,1,17,0,0,0,0,27,31.8,23.3,8.2,27.7
Choa Chu Kang (South),2015,1,18,0,0,0,0,26.8,31,24,9.9,33.1
Choa Chu Kang (South),2015,1,19,0,0,0,0,26.9,31.3,24.5,10.2,29.5
Choa Chu Kang (South),2015,1,20,0,0,0,0,26.8,31,24.3,11,31.7
Choa Chu Kang (South),2015,1,21,55.2,39.2,54.2,55.2,26.3,30.9,22.5,8.4,30.2
Choa Chu Kang (South),2015,1,22,0,0,0,0,26.8,30.7,24.5,11,35.6
Choa Chu Kang (South),2015,1,23,0.2,0.2,0.2,0.2,26.4,30,23.8,9.6,34.2
Choa Chu Kang (South),2015,1,24,0,0,0,0,26.8,30.6,24.8,8.8,30.6
Choa Chu Kang (South),2015,1,25,0,0,0,0,26.9,31.1,24.6,9,25.9
Choa Chu Kang (South),2015,1,26,0,0,0,0,27.1,31.1,24.6,9.4,28.8
Choa Chu Kang (South),2015,1,27,0,0,0,0,27.5,32.8,24.4,7.9,23.8
Choa Chu Kang (South),2015,1,28,2.8,2.6,2.8,2.8,27,32.1,23.5,6.5,27.7
Choa Chu Kang (South),2015,1,29,0,0,0,0,26.7,29.4,25.1,8,24.5
Choa Chu Kang (South),2015,1,30,0,0,0,0,27,31.1,24.3,7.5,29.9
Choa Chu Kang (South),2015,1,31,0,0,0,0,27.3,31.4,25,10.2,33.8
