Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2016,7,1,0,0,0,0,30.2,34,27.1,5.8,20.2
Choa Chu Kang (South),2016,7,2,0,0,0,0,30.2,34.4,27.4,5,24.8
Choa Chu Kang (South),2016,7,3,0,0,0,0,30.5,34.5,27.7,6.1,21.6
Choa Chu Kang (South),2016,7,4,0,0,0,0,30.6,34.1,27.5,5.8,22.7
Choa Chu Kang (South),2016,7,5,0,0,0,0,30.2,33.7,27.6,6.5,27.4
Choa Chu Kang (South),2016,7,6,43.6,24.2,42.2,42.6,28.5,31.7,23.2,5,102.2
Choa Chu Kang (South),2016,7,7,1.2,1,1,1.2,29.1,32.2,25.5,5.8,33.5
Choa Chu Kang (South),2016,7,8,51.6,32,47.8,51.6,27.7,30.3,23.2,4.7,38.9
Choa Chu Kang (South),2016,7,9,0,0,0,0,29.3,32.9,25.7,5.4,24.1
Choa Chu Kang (South),2016,7,10,0,0,0,0,29.4,33.5,26.2,4.7,24.8
Choa Chu Kang (South),2016,7,11,8.4,6.2,8.2,8.4,27.8,31.3,24.8,4.3,27.7
Choa Chu Kang (South),2016,7,12,0,0,0,0,29.8,33.3,26.3,5,24.5
Choa Chu Kang (South),2016,7,13,50.6,29.4,47.2,48.6,27.4,29.7,24.2,4.3,37.8
Choa Chu Kang (South),2016,7,14,10,4,7.4,9.8,26.4,29.4,23.8,3.6,34.6
Choa Chu Kang (South),2016,7,15,51,23.4,28.2,49.8,26.2,32,23.9,3.6,51.5
Choa Chu Kang (South),2016,7,16,0,0,0,0,28.1,32.4,24.9,4.3,24.1
Choa Chu Kang (South),2016,7,17,5.6,5,5.6,5.6,27.1,34.2,24.4,4,26.3
Choa Chu Kang (South),2016,7,18,0.2,0.2,0.2,0.2,27.5,31.8,24.7,4.7,25.6
Choa Chu Kang (South),2016,7,19,36.6,23.8,31.8,34.2,27.4,32,22.8,6.8,88.2
Choa Chu Kang (South),2016,7,20,41.4,14,21,23.8,26.5,29.6,23.1,3.6,29.2
Choa Chu Kang (South),2016,7,21,10,3.4,4.2,5,27.3,31.4,24,4,21.2
Choa Chu Kang (South),2016,7,22,6.6,3.8,4.2,4.4,25.7,27.7,24.7,3.6,17.3
Choa Chu Kang (South),2016,7,23,2.4,1.4,1.6,1.6,26.9,31.7,24.3,4,18
Choa Chu Kang (South),2016,7,24,17,13.2,14.6,14.8,26.2,31,24.7,3.6,24.1
Choa Chu Kang (South),2016,7,25,0.6,0.6,0.6,0.6,27,29,24.8,3.6,18.4
Choa Chu Kang (South),2016,7,26,41,33.2,40,40.4,25.6,27.8,22.5,2.9,36
Choa Chu Kang (South),2016,7,27,0,0,0,0,27.9,32,24,4,20.2
Choa Chu Kang (South),2016,7,28,32.6,21.6,27.2,31.6,26.4,30.6,23.2,3.6,43.6
Choa Chu Kang (South),2016,7,29,0,0,0,0,28.2,32.3,24.6,4.7,24.5
Choa Chu Kang (South),2016,7,30,0,0,0,0,28.6,32.1,26.2,4,19.8
Choa Chu Kang (South),2016,7,31,21.2,18.4,21.2,21.2,27.4,32.2,25.3,3.6,27.4
