Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2016,5,1,0.2,0.2,0.2,0.2,28.9,34.7,25,4,21.6
Choa Chu Kang (South),2016,5,2,26,18.4,23.2,24.8,27.6,33.3,24.8,3.2,104
Choa Chu Kang (South),2016,5,3,0,0,0,0,28.9,35.7,25.3,4,23.4
Choa Chu Kang (South),2016,5,4,0,0,0,0,30.1,34.8,26.3,5.4,26.6
Choa Chu Kang (South),2016,5,5,7.8,7.4,7.8,7.8,28.5,34.8,24.2,3.6,36.4
Choa Chu Kang (South),2016,5,6,4.2,3.8,3.8,4.2,28.2,35.3,25.3,4,32
Choa Chu Kang (South),2016,5,7,2.6,1.6,2.2,2.2,28,33.5,25.8,3.2,27.4
Choa Chu Kang (South),2016,5,8,0.2,0.2,0.2,0.2,28.7,33.1,25.6,3.6,20.2
Choa Chu Kang (South),2016,5,9,0.6,0.6,0.6,0.6,28.7,34.4,26.1,4,33.8
Choa Chu Kang (South),2016,5,10,0,0,0,0,29.5,35.1,26.7,4,26.3
Choa Chu Kang (South),2016,5,11,14.8,11.8,14.2,14.8,28.7,34.9,25.4,3.6,38.2
Choa Chu Kang (South),2016,5,12,0.2,0.2,0.2,0.2,28.7,33.4,26.3,4,31
Choa Chu Kang (South),2016,5,13,0,0,0,0,28.6,32.6,26.2,4,19.1
Choa Chu Kang (South),2016,5,14,34.6,11.8,21.2,33,27.1,32.3,24.5,3.6,136.8
Choa Chu Kang (South),2016,5,15,47.6,34.6,41.6,47.6,27.8,33,25,5,90.4
Choa Chu Kang (South),2016,5,16,1.6,0.8,1.4,1.6,27.9,32.5,25.1,5,28.1
Choa Chu Kang (South),2016,5,17,6,5.8,5.8,5.8,28.8,34.4,26.2,3.6,19.4
Choa Chu Kang (South),2016,5,18,24.8,22.2,23.2,23.8,27.3,32.4,25.4,3.6,31.3
Choa Chu Kang (South),2016,5,19,0.2,0.2,0.2,0.2,28.6,33.2,25.8,4.3,22
Choa Chu Kang (South),2016,5,20,0,0,0,0,29.5,33.3,26.6,4,22
Choa Chu Kang (South),2016,5,21,12.4,2.4,3.4,3.6,28.2,31.3,24.8,6.5,41
Choa Chu Kang (South),2016,5,22,41.2,19.4,33.8,39.2,28.4,33.7,24.6,5.8,45
Choa Chu Kang (South),2016,5,23,0,0,0,0,29.8,34.6,25.7,4.7,24.8
Choa Chu Kang (South),2016,5,24,0.2,0.2,0.2,0.2,29.7,32.6,26.5,5.4,27.7
Choa Chu Kang (South),2016,5,25,4.6,4.2,4.6,4.6,29.8,34.3,25.4,4.7,25.9
Choa Chu Kang (South),2016,5,26,0.6,0.6,0.6,0.6,28.7,32.4,25.7,5,24.8
Choa Chu Kang (South),2016,5,27,0,0,0,0,29.8,33.2,27.3,5.8,28.4
Choa Chu Kang (South),2016,5,28,5.6,3,5,5.6,28.7,32.5,25.2,4.7,22.3
Choa Chu Kang (South),2016,5,29,0,0,0,0,29.9,34.2,26.5,4.3,20.5
Choa Chu Kang (South),2016,5,30,2.4,2,2,2,28.4,33.1,25.7,5.4,46.4
Choa Chu Kang (South),2016,5,31,0,0,0,0,29.2,34.1,25.6,5,26.6
