Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2015,11,1,3.6,2.8,2.8,3.4,26.6,33,24.4,5.6,42.8
Choa Chu Kang (South),2015,11,2,9.6,9.2,9.2,9.6,26.5,32.4,24.8,4.4,22.7
Choa Chu Kang (South),2015,11,3,0,0,0,0,27.5,34.2,24.3,4.4,24.8
Choa Chu Kang (South),2015,11,4,0,0,0,0,27.5,31.8,24.8,4.3,22
Choa Chu Kang (South),2015,11,5,0,0,0,0,28.5,32.8,25.4,4.3,20.5
Choa Chu Kang (South),2015,11,6,0,0,0,0,28.6,32.4,26,4.9,21.6
Choa Chu Kang (South),2015,11,7,36,23.6,25.4,25.6,27,33.4,23.9,4.5,28.8
Choa Chu Kang (South),2015,11,8,2.2,0.8,1.4,1.6,26.3,29.4,24.2,3,15.1
Choa Chu Kang (South),2015,11,9,5.8,5.4,5.8,5.8,27.1,30.5,24.3,3.4,18.7
Choa Chu Kang (South),2015,11,10,0,0,0,0,27.5,33.1,25.3,4,22
Choa Chu Kang (South),2015,11,11,4.4,1.4,1.8,3.4,26.2,32.7,24.1,4.1,27.4
Choa Chu Kang (South),2015,11,12,0,0,0,0,27.1,33.2,24.5,4.2,24.8
Choa Chu Kang (South),2015,11,13,19.8,8.4,8.4,11.2,26.4,31.2,24.5,3.4,21.6
Choa Chu Kang (South),2015,11,14,0,0,0,0,28.2,33.8,24.4,5.2,25.2
Choa Chu Kang (South),2015,11,15,7.2,7,7,7,27.1,30.4,24.6,4.1,36.4
Choa Chu Kang (South),2015,11,16,21,8.6,16,18.6,25.3,28.9,24,4,105.5
Choa Chu Kang (South),2015,11,17,17.4,9,12.4,16.8,26.7,30.9,23.1,4.6,29.9
Choa Chu Kang (South),2015,11,18,0,0,0,0,28.4,32.8,25.2,5.4,26.3
Choa Chu Kang (South),2015,11,19,11.6,10.4,11.6,11.6,27.2,33.4,23,3.8,38.2
Choa Chu Kang (South),2015,11,20,14.6,6,8.2,9.4,26.1,32,24.7,6.8,108.7
Choa Chu Kang (South),2015,11,21,16.4,12,14.8,16.2,26.3,32,24.1,4.1,36.4
Choa Chu Kang (South),2015,11,22,0,0,0,0,27.4,31.4,24.5,3.9,25.2
Choa Chu Kang (South),2015,11,23,0,0,0,0,28.5,33.6,25.2,4.9,21.2
Choa Chu Kang (South),2015,11,24,14.8,11.4,12.2,13.2,26.2,29.1,24.9,3.7,27
Choa Chu Kang (South),2015,11,25,18.8,16.4,17.6,17.8,26.4,32.3,23.5,4.8,131.8
Choa Chu Kang (South),2015,11,26,3.4,1,1.8,2,26,30.1,24.4,5.1,31.3
Choa Chu Kang (South),2015,11,27,7.2,5,6.2,7.2,26.6,30.9,24.4,4.3,24.1
Choa Chu Kang (South),2015,11,28,15,14.6,15,15,27.2,33.4,24.5,4.1,29.2
Choa Chu Kang (South),2015,11,29,2,1,1.2,1.2,27.4,33.8,25.2,4.6,24.8
Choa Chu Kang (South),2015,11,30,9.2,4.2,5.6,7.2,26.9,31.7,24.5,5,28.4
