Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Choa Chu Kang (South),2016,2,1,0.2,0.2,0.2,0.2,28.4,32.9,25.2,8.3,34.2
Choa Chu Kang (South),2016,2,2,5,3,3.4,3.6,27.2,30.9,24.8,6.5,36.4
Choa Chu Kang (South),2016,2,3,0,0,0,0,28.1,33.1,24.8,6.5,33.8
Choa Chu Kang (South),2016,2,4,1.4,0.6,1.2,1.2,27.2,30.8,25.7,5,21.6
Choa Chu Kang (South),2016,2,5,5,2,2,2.6,27,31.6,25.2,4,25.6
Choa Chu Kang (South),2016,2,6,4,2.4,3.2,3.2,28,31.9,25.7,10.4,38.5
Choa Chu Kang (South),2016,2,7,14.4,8,10,11.4,26.6,28.2,24.2,15.8,51.5
Choa Chu Kang (South),2016,2,8,—,—,—,—,—,—,—,—,—
Choa Chu Kang (South),2016,2,9,—,—,—,—,—,—,—,—,—
Choa Chu Kang (South),2016,2,10,—,—,—,—,—,—,—,—,—
Choa Chu Kang (South),2016,2,11,—,—,—,—,—,—,—,—,—
Choa Chu Kang (South),2016,2,12,—,—,—,—,—,—,—,—,—
Choa Chu Kang (South),2016,2,13,0,0,0,0,28.1,31.9,25.3,7.9,31.3
Choa Chu Kang (South),2016,2,14,17,10.8,10.8,10.8,27.2,32.4,24.2,4.7,34.2
Choa Chu Kang (South),2016,2,15,0,0,0,0,28.2,32.6,25,7.9,32.8
Choa Chu Kang (South),2016,2,16,0,0,0,0,28.2,31.8,26.1,15.5,44.3
Choa Chu Kang (South),2016,2,17,0,0,0,0,27.8,31.8,25.4,12.2,38.9
Choa Chu Kang (South),2016,2,18,0,0,0,0,27.3,30.8,24.2,7.2,33.5
Choa Chu Kang (South),2016,2,19,78,14,26.2,40.4,24.7,27.2,23.4,5.4,30.6
Choa Chu Kang (South),2016,2,20,21,13.4,19.2,20.6,25.7,28.1,23.5,6.1,37.8
Choa Chu Kang (South),2016,2,21,0,0,0,0,27,31.5,23.5,8.6,37.4
Choa Chu Kang (South),2016,2,22,0,0,0,0,27.8,31.6,25.1,10.4,33.8
Choa Chu Kang (South),2016,2,23,0,0,0,0,27.8,31.5,25.1,8.3,32.8
Choa Chu Kang (South),2016,2,24,11.2,2.8,3.8,6,26,30.5,24.2,8.6,38.9
Choa Chu Kang (South),2016,2,25,1.2,1.2,1.2,1.2,27.4,31.3,24.3,12.2,54.7
Choa Chu Kang (South),2016,2,26,0,0,0,0,27.8,31.4,25.5,14,42.5
Choa Chu Kang (South),2016,2,27,0,0,0,0,28,32.1,24.5,10.1,37.1
Choa Chu Kang (South),2016,2,28,1.2,1.2,1.2,1.2,27.9,32.2,25.4,11.9,41.8
Choa Chu Kang (South),2016,2,29,0,0,0,0,28.3,31.9,26.2,13.7,43.2
